drug,reversal_score,best_adj_pvalue,l2s2_rank
brd-k26849279,1.8603943677720451,0.5291057757670896,2629
depo-medrol,1.8603943677720451,0.4945144813058039,2630
08-2750,1.8383455741277086,0.4110566832307168,2631
brd-k84091085,1.8367032449459564,0.4897773429455624,2632
hyperoside,1.8367032449459564,0.5019487806948228,2633
8-cpt-2-me-camp,1.8153945875492852,0.5110777332196657,2634
brd-k22832646,1.812443749748134,0.4897773429455624,2635
fosfosal,1.8099783985756157,0.5312151689810962,2636
brd-k85051645,1.8099783985756157,0.49655022388528136,2637
brd-a94570195,1.8099783985756157,0.5312151689810962,2638
brd-u44618005,1.8099783985756157,0.49655022388528136,2639
brd-k95495709,1.8099783985756157,0.5312151689810962,2640
brd-k44781077,1.8099783985756157,0.5312151689810962,2641
brd-k76079827,1.8099783985756157,0.5312151689810962,2642
brd-k09485525,1.777608237551202,0.4644855935952269,2643
brd-k39866321,1.7614609574155329,0.5328910745336104,2644
brd-k67470788,1.756194770864757,0.3610245368392485,2645
brd-k04156788,1.7496752968969007,0.4937494185174781,2646
glipizide,1.723143994445178,0.4919543703145731,2647
brd-k65366129,1.7221183400661524,0.4852205827903734,2648
ncgc00181233-01,1.7147474639476095,0.5350128143961532,2649
p5172,1.7147474639476095,0.5350128143961532,2650
phensuximide,1.7147474639476095,0.5019487806948228,2651
ala-ala-phe-cmk,1.7147474639476095,0.5350128143961532,2652
3-acetate,1.7147474639476095,0.5019487806948228,2653
medoxomil,1.7147474639476095,0.5019487806948228,2654
vu0415556-1,1.711978214568274,0.449181917129691,2655
brd-k42543304,1.7029035790109706,0.43438924379990457,2656
brd-k88710727,1.6935285851978903,0.5087207373213996,2657
halometasone,1.6811931677406304,0.4870018499260289,2658
2a,1.6697492475141513,0.5039248348631078,2659
brd-k66426634,1.6697492475141513,0.5371337156695221,2660
brd-a72837804,1.6607530374356752,0.47191228381578104,2661
brd-k06217810,1.6547212366704578,0.4918598290361,2662
mls-0146291.0001,1.6474768172218972,0.4519941977468451,2663
brd-k76357752,1.6343303407925653,0.4918598290361,2664
np-002257,1.6318921369663426,0.4945144813058039,2665
brd-k53592093,1.630458186638889,0.4637431616803675,2666
kuc103875n,1.6263831019923274,0.5392006860107407,2667
1025,1.6263831019923274,0.5066947304466044,2668
deacetoxy-7-oxisogedunin,1.6053408696277585,0.5066947304466044,2669
ag-490,1.584570882801367,0.5416226036582112,2670
clobetasol,1.584570882801367,0.5416226036582112,2671
01079,1.5538976697220344,0.4660504558394851,2672
brd-k58972465,1.5442391345185078,0.5444346326802669,2673
24969,1.5442391345185078,0.5114579508149641,2674
brd-k71142328,1.5442391345185078,0.5444346326802669,2675
brd-k92470030,1.5442391345185078,0.5114579508149641,2676
oxfendazole,1.5442391345185078,0.5114579508149641,2677
10417808,1.543265444161777,0.42866764594681717,2678
alpha,1.5053187539721928,0.5470004875175047,2679
s-250,1.5052495308888554,0.472163116891943,2680
"androsta-1,4-dien-3,17-dione",1.5003534966440688,0.43438924379990457,2681
acetate),1.4996406085192964,0.42241216366820067,2682
(medrysone),1.4985800178159396,0.5218146607894174,2683
288513,1.4758417363980436,0.4433996062253246,2684
brd-k89546934,1.4739303116512643,0.4870018499260289,2685
s31-201,1.467744679196572,0.5484748810170774,2686
km03472sc,1.467744679196572,0.5484748810170774,2687
brd-k02174945,1.467744679196572,0.5484748810170774,2688
1483-0018,1.4571411416366753,0.4519941977468451,2689
7647,1.4460207582001934,0.24170422170444333,2690
vu0424182-2,1.435628621593733,0.4747331774861257,2691
ncgc00229600-01,1.434167883826416,0.5087207373213996,2692
brd-k42629487,1.4314556057712617,0.5508724324734654,2693
ncgc00229596-01,1.4314556057712617,0.5508724324734654,2694
46611,1.4155203978968376,0.4880044797848667,2695
brd-k16618170,1.4150080503356255,0.39265132923504426,2696
299897,1.4057819954834332,0.5154940901536659,2697
u-46619,1.3963937262363035,0.5524676917757648,2698
brd-k72264770,1.3963937262363035,0.5524676917757648,2699
candesartan,1.3963937262363035,0.5221759469263351,2700
"192,605",1.3670020082227334,0.5024610160749188,2701
torasemide,1.3625044890796378,0.524465112821348,2702
lfm-a12,1.3625044890796378,0.524465112821348,2703
brd-k71199328,1.3625044890796378,0.5548429705896156,2704
moban,1.3625044890796378,0.524465112821348,2705
n-9),1.3625044890796378,0.524465112821348,2706
527,1.3625044890796378,0.5548429705896156,2707
dmeob,1.3625044890796378,0.524465112821348,2708
(norethynodrel),1.3625044890796378,0.524465112821348,2709
s1169,1.3625044890796378,0.524465112821348,2710
flurofamide,1.35427781946304,0.5114579508149641,2711
auraptene,1.329736378791219,0.526627652441024,2712
vidarabine,1.329736378791219,0.526627652441024,2713
miochol,1.329736378791219,0.5569808941895306,2714
pz0004,1.329736378791219,0.526627652441024,2715
2-chloroadenosine,1.329736378791219,0.5569808941895306,2716
tramadol,1.329736378791219,0.5569808941895306,2717
bl-095,1.329736378791219,0.5569808941895306,2718
brd-k70918941,1.2980407133083578,0.5291719540402089,2719
vitexin,1.2673714555822893,0.5602749510063388,2720
n-chlorophenyl-n-hexylpiperazine,1.2673714555822893,0.5602749510063388,2721
brd-k45542213,1.2673714555822893,0.5602749510063388,2722
brd-k96433222,1.267145242357116,0.5246522578056699,2723
niridazole,1.237685041101257,0.5625486246748279,2724
"9-amino-1,2,3,4-tetrahydroacridine",1.2151295720314077,0.504187543567794,2725
dihcl,1.2089402186409124,0.5641747497949942,2726
kynuramine,1.2089402186409124,0.5371117554629247,2727
ncgc00238548-02,1.2089402186409124,0.5641747497949942,2728
calcipotriene,1.2089402186409124,0.5641747497949942,2729
vinpocetine,1.2036643173379282,0.520151710690692,2730
hycanthone,1.2024909420688574,0.5087207373213996,2731
brd-a85712510,1.199604638940722,0.5154940901536659,2732
ac-1121,1.1839747482205603,0.526627652441024,2733
lidoflazine,1.1815088685580182,0.5246522578056699,2734
n-(4-bromobenzyl)-5-methoxytryptamine,1.1810979021435524,0.5658846537385659,2735
podophyllotoxin,1.1810979021435524,0.5394343888411534,2736
brd-k91442916,1.1810979021435524,0.5658846537385659,2737
brd-k24051260,1.1807724128302681,0.5018188248953163,2738
phenolphthalein,1.1709066199140483,0.5539523701410173,2739
brd-a94793051,1.1579736168866086,0.5444346326802669,2740
ncgc00181799-01,1.1279744587846232,0.5695909797679524,2741
"l-741,626",1.1279744587846232,0.5695909797679524,2742
brd-k03857568,1.127082992804063,0.43438924379990457,2743
ncgc00184716-01,1.1227134075331757,0.5218146607894174,2744
brd-k69496360,1.1226509954584079,0.5444346326802669,2745
brd-k95760042,1.1026248058506003,0.5718289801162595,2746
monogallate,1.1026248058506003,0.5718289801162595,2747
brd-k24861700,1.1026248058506003,0.5718289801162595,2748
"chrysene-1,4-quinone",1.0897586957980836,0.5524676917757648,2749
ncgc00182942-03,1.0884881500351116,0.5371337156695221,2750
ncgc00188773-01,1.0780403801493912,0.5737388131497342,2751
brd-k49814456,1.0780403801493912,0.549052363562029,2752
brd-k37724988,1.0780403801493912,0.549052363562029,2753
ho-013,1.0780403801493912,0.549052363562029,2754
16259685,1.0541910613126377,0.5514983808492687,2755
brd-k12401458,1.0506802189653235,0.5291719540402089,2756
72222,1.0463282032749828,0.5371117554629247,2757
58261,1.0397588970652454,0.4644855935952269,2758
s1458,1.0310482095743314,0.5539523701410173,2759
[arg-gly-asp-d-phe-val],1.0224649981491138,0.4644855935952269,2760
ncgc00241357-01,1.0215798205067375,0.4549776615039266,2761
hy-10456,1.008584577936841,0.5788553759134867,2762
difumarate,1.008584577936841,0.5788553759134867,2763
ncgc00238427-01,0.9987986240030529,0.520151710690692,2764
pp3,0.986774231330676,0.5595169548816549,2765
brd-k15916856,0.9819403828525867,0.5246522578056699,2766
brd-k96704748,0.9655924702858366,0.5827742422599036,2767
brd-k51454562,0.9655924702858366,0.5827742422599036,2768
cinnarizine,0.9655924702858366,0.5618361727690306,2769
015,0.9655924702858366,0.5827742422599036,2770
brd-k39687892,0.9655515222890624,0.39174678025503146,2771
brd-k72381041,0.9636081712353156,0.5641747497949942,2772
lactone,0.9450157603417473,0.5845595577230983,2773
brd-k55612480,0.9405286361689423,0.4791732433463327,2774
brd-k23217072,0.9250216659997843,0.5863665371770758,2775
brd-k20718732,0.9250216659997843,0.5863665371770758,2776
levonorgestrel,0.9150458211910544,0.40595508356486104,2777
base,0.9055887893277538,0.5689348404946042,2778
cabergoline,0.8930803144631225,0.5019487806948228,2779
"2,5-dideoxyadenosine",0.8801449931707236,0.5563985419751626,2780
siguazodan,0.87811263481336,0.46181061709855165,2781
brd-k02562327,0.8774632499570257,0.5738972533025248,2782
h-8,0.8699684230669961,0.5114579508149641,2783
1757,0.8683259395725303,0.5920255541034797,2784
bis-tyrphostin,0.8683259395725303,0.5738972533025248,2785
brd-k37798499,0.8667110686951436,0.4549776615039266,2786
brd-k42644990,0.856081490442022,0.5658846537385659,2787
brd-k11362964,0.8504578563729338,0.5762980817215863,2788
z2777,0.8504578563729338,0.5937891151998963,2789
verteporfin,0.8504578563729338,0.5937891151998963,2790
(ro-16-6491),0.8430939119081873,0.49655022388528136,2791
brd-k63368502,0.8330746722769149,0.5961217901543352,2792
taxifolin-(+/-),0.8284210254326841,0.4465752371527586,2793
1495-0136,0.7996957224006555,0.5838810653081322,2794
monohydrochloride,0.7880532042691213,0.5737388131497342,2795
brd-k02458594,0.7680617232796941,0.588390200576336,2796
brd-k60297835,0.7680617232796941,0.603976986545577,2797
flucytosine,0.7664192544150933,0.5236982904792075,2798
methoxsalen,0.7657582489185609,0.56438455612837,2799
riboflavine,0.7528622307290838,0.6061368275227572,2800
zaprinast,0.7236299306386814,0.6101679695438529,2801
03823,0.7095714847787755,0.5983901471475418,2802
brd-k19922318,0.7095714847787755,0.6118695164062996,2803
brd-k98896788,0.7095714847787755,0.5983901471475418,2804
brd-k73567619,0.695868624652279,0.6006495360246265,2805
sulfaguanidine,0.6882897322210358,0.5602749510063388,2806
vu0420363-1,0.6825098059170879,0.6031562363764613,2807
brd-k78701355,0.6694839489643833,0.6183538100601114,2808
54443,0.6443889966204464,0.6105786350809617,2809
brd-k78524708,0.6322998727257296,0.6243068861093679,2810
tiotidine,0.6089911579397596,0.628123183984328,2811
jfd02227,0.5996659290279358,0.5541165632308634,2812
brd-k64314806,0.5977537827333436,0.6199049500548074,2813
cjd-pla-49-3,0.5876078239396398,0.5762980817215863,2814
brd-a35020550,0.5867831030405206,0.6224356578569281,2815
cilostamide,0.5808093561460561,0.5394343888411534,2816
brd-k11540476,0.5168143936711651,0.639394615526872,2817
655240,0.5077105341045698,0.6485230817240875,2818
zardaverine,0.5077105341045698,0.6485230817240875,2819
(obaa),0.4992043287741145,0.5789003895093939,2820
brd-k70917163,0.4988105687681543,0.6506904044341332,2821
320135,0.4815993908866743,0.6481567091527769,2822
brd-k20401833,0.4493824127025952,0.657003378444035,2823
vu0415108-1,0.4417585479044697,0.6593092931672843,2824
brd-k32112425,0.4417585479044697,0.6593092931672843,2825
felamidin,0.44156917969225135,0.5595169548816549,2826
brd-k02646507,0.3927159268066562,0.6744984738120113,2827
l-cis-diltiazem,0.3677482348305865,0.6863071803592904,2828
brd-k96405393,0.35031315758889714,0.689891857401884,2829
brd-k75128590,0.3161865240847133,0.6437392983096273,2830
v,0.2998113480312309,0.6942687883034393,2831
brd-k14704318,0.29387306298921634,0.5066947304466044,2832
moclobemide,0.23737950890586024,0.6726009191921124,2833
brd-u32049204,0.22164058588588423,0.7475584125560114,2834
