"","gene_id","log2FoldChange","stat","pvalue","padj","dataset"
"400966","400966",0.338635,1.59017328262884,0.118271593765017,0.284657196616712,"GSE53845"
"730112","730112",0.637220000000001,1.59007440943967,0.118293904881914,0.284671062763822,"GSE53845"
"51013","51013",0.0822775000000001,1.59011355759582,0.118285070542365,0.284671062763822,"GSE53845"
"7675","7675",0.133945,1.59000549541494,0.118309457610308,0.284681481426294,"GSE53845"
"10195","10195",0.1240425,1.58981107300605,0.118353344368263,0.284753659943593,"GSE53845"
"9971","9971",0.18172,1.58958275851171,0.118404898353961,0.284815015365814,"GSE53845"
"6582","6582",0.118335,1.58940079598112,0.118445998950494,0.284842862160258,"GSE53845"
"157378","157378",0.1197425,1.58922045482459,0.118486744701153,0.284924136818022,"GSE53845"
"81554","81554",-0.1374875,-1.58904532685234,0.11852632344503,0.284985882081059,"GSE53845"
"80217","80217",0.110865,1.58894057609564,0.118550002117698,0.285009387054393,"GSE53845"
"100131827","100131827",-0.108375,-1.58885546474578,0.118569244162492,0.285028801081065,"GSE53845"
"9342","9342",-0.0950000000000002,-1.58881860897248,0.118577577329739,0.285028801081065,"GSE53845"
"23616","23616",0.05388,1.58853350026001,0.118642057003307,0.285147097551766,"GSE53845"
"5092","5092",-0.143395,-1.58815083575006,0.118728644267117,0.285286530536026,"GSE53845"
"8681","8681",-0.2237625,-1.58812753065175,0.118733919268926,0.285286530536026,"GSE53845"
"80204","80204",-0.1118975,-1.58812336410543,0.118734862367482,0.285286530536026,"GSE53845"
"10584","10584",0.0897350000000001,1.58788491976102,0.118788844379658,0.285399508910986,"GSE53845"
"5526","5526",-0.17221,-1.58757363217711,0.118859347405641,0.285520044794009,"GSE53845"
"1857","1857",0.0980925000000001,1.5873919501296,0.118900511908305,0.285584123505594,"GSE53845"
"55616","55616",-0.16394,-1.58734900923378,0.118910242899647,0.285590765560631,"GSE53845"
"160760","160760",-0.1665375,-1.58724480236817,0.118933860269632,0.28563075627079,"GSE53845"
"55796","55796",0.08791,1.58710528914994,0.118965485381135,0.285689972507851,"GSE53845"
"65998","65998",0.171145,1.58670692121302,0.119055825561706,0.285791662218411,"GSE53845"
"79923","79923",-0.25409,-1.5865820565872,0.119084153236939,0.285798028953447,"GSE53845"
"286967","286967",-0.095285,-1.58651773663677,0.119098747442606,0.285798028953447,"GSE53845"
"55686","55686",0.2047725,1.58653315070471,0.119095249856789,0.285798028953447,"GSE53845"
"100129858","100129858",-0.0997800000000001,-1.58616779338632,0.119178174937836,0.285932773857528,"GSE53845"
"348793","348793",-0.0864800000000001,-1.58610254650469,0.11919298891864,0.285951582543255,"GSE53845"
"51168","51168",0.1223375,1.58580499521106,0.119260565328028,0.28600395104977,"GSE53845"
"57481","57481",0.0814425,1.58579789887772,0.119262177343034,0.28600395104977,"GSE53845"
"11244","11244",-0.119355,-1.5859341978087,0.119231218526701,0.28600395104977,"GSE53845"
"388633","388633",1.0006625,1.58591864113932,0.119234751726281,0.28600395104977,"GSE53845"
"646457","646457",-0.0817325000000001,-1.5855025378982,0.119329287655356,0.286102611940006,"GSE53845"
"100652762","100652762",0.0979900000000001,1.58508199311297,0.119424894190159,0.2862704971013,"GSE53845"
"81853","81853",-0.1358825,-1.58505666193137,0.119430654949213,0.2862704971013,"GSE53845"
"201625","201625",1.06409,1.58492731296004,0.119460074694466,0.286307538579127,"GSE53845"
"100510011","100510011",-0.1286625,-1.5844749230757,0.119563014444163,0.286487265046502,"GSE53845"
"5740","5740",0.3339275,1.58439561618456,0.119581067831111,0.286513778697729,"GSE53845"
"55720","55720",0.1929475,1.58432352651305,0.119597480203486,0.286536357642899,"GSE53845"
"692312","692312",0.0850225000000001,1.58420782423943,0.119623825488931,0.286582730223571,"GSE53845"
"541467","541467",0.0980400000000001,1.58394244984169,0.119684268662822,0.286666745397821,"GSE53845"
"4985","4985",-0.0613450000000001,-1.58386051365977,0.11970293589369,0.286688496503376,"GSE53845"
"10797","10797",0.3914775,1.58375376207485,0.119727260257477,0.286713256851619,"GSE53845"
"100288911","100288911",-0.25291,-1.58334129062372,0.119821283311079,0.28690490076238,"GSE53845"
"8292","8292",-0.069815,-1.58318434503295,0.119857074785553,0.286957084158111,"GSE53845"
"93100","93100",-0.17234,-1.5829822710511,0.119903170511786,0.28703785111552,"GSE53845"
"84677","84677",0.178995,1.58297507797282,0.11990481161111,0.28703785111552,"GSE53845"
"7786","7786",-0.1848025,-1.58291355802276,0.11991884811591,0.287054692477364,"GSE53845"
"27122","27122",-0.0809150000000001,-1.58280916916975,0.119942668703983,0.287094951069141,"GSE53845"
"5338","5338",0.0790375,1.58252895367641,0.120006630227095,0.287180986360292,"GSE53845"
"26077","26077",0.0734775,1.58254498586023,0.12000297000487,0.287180986360292,"GSE53845"
"3651","3651",0.0747625,1.5823030174466,0.120058222106915,0.28728767984029,"GSE53845"
"222256","222256",0.791475000000001,1.58213357775128,0.120096924916521,0.287362085167318,"GSE53845"
"56670","56670",0.083055,1.58210552351265,0.120103333937248,0.287362085167318,"GSE53845"
"54734","54734",0.0930575,1.58201131377157,0.12012485827357,0.287374289320063,"GSE53845"
"54768","54768",0.5686675,1.58178839269077,0.120175802015604,0.287414050599072,"GSE53845"
"3062","3062",0.0800000000000001,1.58173934381303,0.120187013405415,0.287414050599072,"GSE53845"
"219578","219578",0.0832,1.58175521364103,0.120183385853308,0.287414050599072,"GSE53845"
"100509121","100509121",-0.187995,-1.58182385191972,0.120167697417367,0.287414050599072,"GSE53845"
"84295","84295",0.1160225,1.58173439845411,0.120188143841978,0.287414050599072,"GSE53845"
"6878","6878",-0.1139475,-1.5814895043126,0.120244133790353,0.287507928467456,"GSE53845"
"1109","1109",-0.0784700000000001,-1.58145077595529,0.120252990150972,0.287507928467456,"GSE53845"
"5095","5095",-0.12514,-1.5814400179545,0.120255450372888,0.287507928467456,"GSE53845"
"5475","5475",-0.0993025000000001,-1.58111696579721,0.120329347341647,0.287651054807738,"GSE53845"
"799","799",0.129735,1.5809556123993,0.120366270048637,0.287672228038131,"GSE53845"
"100129449","100129449",-0.095545,-1.58095601385319,0.120366178172076,0.287672228038131,"GSE53845"
"1968","1968",0.1279725,1.58081259629687,0.120399004252637,0.287733689342395,"GSE53845"
"54469","54469",-0.1101275,-1.58049927855372,0.120470743016771,0.287888352490972,"GSE53845"
"80128","80128",-0.0909075000000001,-1.58028808284308,0.120519118881245,0.287953605718593,"GSE53845"
"55090","55090",-0.126895,-1.58014857381143,0.12055108300434,0.28799607338077,"GSE53845"
"84071","84071",0.3284125,1.58005760722427,0.120571928831864,0.288012647524261,"GSE53845"
"1339","1339",0.16722,1.579704502211,0.120652873645298,0.288129396698342,"GSE53845"
"65982","65982",0.19995,1.5796911219817,0.120655941753996,0.288129396698342,"GSE53845"
"29901","29901",-0.17657,-1.57913588811981,0.12078331331515,0.288383172951382,"GSE53845"
"373156","373156",-0.13471,-1.57900946487713,0.120812330172748,0.288404034317957,"GSE53845"
"23347","23347",-0.1979125,-1.57893774446641,0.120828794052183,0.288407786932497,"GSE53845"
"1056","1056",0.1112025,1.57870087877501,0.120883180949416,0.288453638629149,"GSE53845"
"9320","9320",0.0781725000000001,1.57870798059452,0.120881550008522,0.288453638629149,"GSE53845"
"11167","11167",-0.30542,-1.57873205885781,0.120876020540206,0.288453638629149,"GSE53845"
"57674","57674",-0.16523,-1.57848910738758,0.120931822646213,0.288547670518052,"GSE53845"
"150082","150082",0.4889525,1.57838412636748,0.120955941553576,0.288547670518052,"GSE53845"
"140775","140775",-0.069175,-1.57778950746381,0.12109262576074,0.288818944513692,"GSE53845"
"83851","83851",-0.0877925000000002,-1.57752636201401,0.121153154387569,0.288946502814865,"GSE53845"
"92293","92293",-0.1938575,-1.57719077753052,0.121230380817397,0.289113867700866,"GSE53845"
"6733","6733",0.0820675000000001,1.57708009093377,0.121255861292304,0.289157814981939,"GSE53845"
"55280","55280",-0.1201725,-1.5770185382776,0.12127003281617,0.289157972984178,"GSE53845"
"6341","6341",0.11146,1.57686467785896,0.121305462582333,0.289179630836649,"GSE53845"
"3169","3169",0.4863125,1.57682595055104,0.121314381716838,0.289179630836649,"GSE53845"
"25934","25934",0.15537,1.57673605017374,0.121335088359162,0.289212175032012,"GSE53845"
"6998","6998",0.1465675,1.57644813723886,0.121401422169012,0.289303011271695,"GSE53845"
"56954","56954",-0.0873,-1.5764577952074,0.121399196543762,0.289303011271695,"GSE53845"
"168090","168090",0.7732125,1.57639740371978,0.121413113967311,0.289314057460175,"GSE53845"
"3431","3431",0.1975825,1.57629583119815,0.121436524601738,0.289317554541896,"GSE53845"
"9375","9375",0.1358,1.57631521918578,0.121432055739186,0.289317554541896,"GSE53845"
"5693","5693",-0.10866,-1.5762685734072,0.121442807650391,0.289317554541896,"GSE53845"
"23624","23624",0.1959525,1.57599987341146,0.121504758288668,0.289397879042371,"GSE53845"
"55636","55636",-0.19854,-1.57603354426574,0.121496993844671,0.289397879042371,"GSE53845"
"494513","494513",0.1325275,1.57590787736157,0.121525974467399,0.28942700796525,"GSE53845"
"409","409",-0.189325,-1.57581316316032,0.121547820628212,0.289442397260699,"GSE53845"
"1329","1329",-0.1088225,-1.57573519405858,0.121565806849494,0.289442397260699,"GSE53845"
"4146","4146",0.1881475,1.57558842227104,0.12159967056866,0.289489402700908,"GSE53845"
"221927","221927",0.126865,1.57535459350186,0.121653636099795,0.289601061376741,"GSE53845"
"196872","196872",0.07954,1.57511604318202,0.12170871121666,0.28969852887565,"GSE53845"
"84320","84320",-0.10186,-1.5749497912705,0.121747106379922,0.289756275705392,"GSE53845"
"57017","57017",-0.0975950000000001,-1.57432642485861,0.121891157119186,0.290046720278718,"GSE53845"
"22918","22918",-0.2638625,-1.57393444951507,0.121981807142304,0.290214490234717,"GSE53845"
"51171","51171",-0.1370325,-1.5738813463918,0.121994092193229,0.290214490234717,"GSE53845"
"9837","9837",0.0953125,1.57354114604834,0.122072818916593,0.290379761869362,"GSE53845"
"64151","64151",0.350282500000001,1.57338285862245,0.122109462611586,0.29045007640976,"GSE53845"
"26005","26005",0.1596175,1.57317809325383,0.122156879146177,0.290529151632533,"GSE53845"
"9646","9646",0.0891025000000001,1.57287466629723,0.122227169553628,0.29066260377581,"GSE53845"
"84900","84900",0.1489275,1.57250693360345,0.122312400393244,0.290848417592101,"GSE53845"
"25853","25853",0.09272,1.57222680147441,0.122377359837284,0.2909522617181,"GSE53845"
"388591","388591",0.1286475,1.57178359774267,0.122480190497884,0.291146092904292,"GSE53845"
"57189","57189",0.14798,1.57154070983826,0.122536574064377,0.291212586172008,"GSE53845"
"54537","54537",-0.08541,-1.57146924836338,0.122553166984491,0.291225321717515,"GSE53845"
"55969","55969",-0.166575,-1.57122059921288,0.122610915911737,0.291321717221907,"GSE53845"
"166752","166752",0.20697,1.57097851274962,0.122667161708113,0.291438467290527,"GSE53845"
"100131089","100131089",-0.13772,-1.57089601498897,0.122686333789928,0.29146034905186,"GSE53845"
"284406","284406",0.1240875,1.57083510395466,0.122700490769412,0.291466982708337,"GSE53845"
"51491","51491",0.3756225,1.57062869322774,0.122748474660011,0.291547182311461,"GSE53845"
"84569","84569",0.08172,1.57063188657163,0.122747732194634,0.291547182311461,"GSE53845"
"55894","55894",0.0913700000000001,1.57054369906684,0.122768237475738,0.291560341549193,"GSE53845"
"56829","56829",0.19529,1.57056654792683,0.122762924414115,0.291560341549193,"GSE53845"
"22909","22909",-0.1687375,-1.57029063058278,0.122827096055527,0.291683228397139,"GSE53845"
"124944","124944",-0.1288675,-1.57015515891156,0.122858613347333,0.291698708863247,"GSE53845"
"144577","144577",0.0807775000000001,1.57009889359101,0.12287170530831,0.291704685445322,"GSE53845"
"27087","27087",0.2035525,1.5696934059798,0.12296608844603,0.291878053973672,"GSE53845"
"54462","54462",-0.1327925,-1.56945502055508,0.123021603364398,0.291976019562393,"GSE53845"
"920","920",0.176535,1.56931214442754,0.123054885860929,0.29198740206598,"GSE53845"
"440585","440585",1.1011975,1.56932345444481,0.123052250967558,0.29198740206598,"GSE53845"
"79585","79585",0.1255275,1.56922115052528,0.123076086352518,0.292020806739193,"GSE53845"
"140883","140883",0.0927950000000001,1.56918873767283,0.123083638870046,0.292021827074352,"GSE53845"
"91975","91975",0.10524,1.56898237197662,0.123131732884699,0.292080009260518,"GSE53845"
"27004","27004",0.090465,1.56878089251731,0.123178702746415,0.292162837706989,"GSE53845"
"10952","10952",0.126825,1.56788934795108,0.123386717074996,0.292622362336583,"GSE53845"
"26050","26050",0.1013225,1.56775324425006,0.123418497524972,0.29266387498692,"GSE53845"
"127003","127003",0.948627500000001,1.56740194071774,0.123500557960855,0.292790729524404,"GSE53845"
"147744","147744",0.9106625,1.56719598764467,0.123548686628916,0.292887895448717,"GSE53845"
"84445","84445",0.17216,1.56699605356531,0.123595423172179,0.29296481182051,"GSE53845"
"400765","400765",-0.0944950000000001,-1.56699888182654,0.123594761939298,0.29296481182051,"GSE53845"
"5552","5552",0.328475,1.56679353126869,0.123642779241637,0.293049725764311,"GSE53845"
"10724","10724",-0.31904,-1.56669647161042,0.123665480011632,0.293080039333926,"GSE53845"
"144486","144486",-0.07485,-1.56650976165998,0.123709158046069,0.293132721486957,"GSE53845"
"83855","83855",0.133595,1.56639703778193,0.123735534141416,0.293178276687359,"GSE53845"
"254268","254268",0.0853750000000001,1.56614139830334,0.123795367617805,0.293286147713509,"GSE53845"
"144110","144110",0.095745,1.56590849705715,0.123849899382098,0.293364485219597,"GSE53845"
"51669","51669",0.167265,1.56563774181181,0.123913318618711,0.293463843771207,"GSE53845"
"51651","51651",0.202735,1.56538089648798,0.123973503869249,0.293589421743154,"GSE53845"
"23207","23207",-0.1810875,-1.56498538605986,0.124066227793151,0.293758104615337,"GSE53845"
"4253","4253",-0.3386625,-1.56490274556894,0.12408560917059,0.293764474989608,"GSE53845"
"9703","9703",-0.116225,-1.56474924754117,0.12412161497508,0.293772369380085,"GSE53845"
"27241","27241",0.1637225,1.56477547440611,0.124115462383052,0.293772369380085,"GSE53845"
"64211","64211",-0.0688775,-1.56434363176145,0.124216800114671,0.293944869254387,"GSE53845"
"715","715",0.2087325,1.56428696746539,0.124230102097955,0.293953293880214,"GSE53845"
"3188","3188",0.0832225000000001,1.56395663451565,0.124307670800469,0.294024143464822,"GSE53845"
"93594","93594",0.1906325,1.56396079634031,0.124306693279571,0.294024143464822,"GSE53845"
"100652973","100652973",0.33107,1.56400644597006,0.124295971593364,0.294024143464822,"GSE53845"
"377677","377677",0.23024,1.56343322063016,0.124430658479437,0.29423093677126,"GSE53845"
"85403","85403",0.0732075000000001,1.56343184945017,0.124430980796997,0.29423093677126,"GSE53845"
"56916","56916",0.0989675000000001,1.56317630572856,0.124491062117569,0.294288142690287,"GSE53845"
"9319","9319",0.121095,1.56318526677069,0.124488954877038,0.294288142690287,"GSE53845"
"222068","222068",-0.10014,-1.56257564295577,0.124632376832422,0.294553395414393,"GSE53845"
"51098","51098",0.0953900000000001,1.56167671768668,0.12484410308951,0.29490166657083,"GSE53845"
"2044","2044",0.0934750000000001,1.56170493915235,0.124837451619019,0.29490166657083,"GSE53845"
"29104","29104",0.12693,1.56163859409786,0.124853088827388,0.294905901712346,"GSE53845"
"9632","9632",-0.1337875,-1.56154811638344,0.124874416524856,0.29493928668236,"GSE53845"
"64651","64651",-0.594290000000001,-1.56123696642288,0.124947784148381,0.295078575547701,"GSE53845"
"4885","4885",0.342915,1.56110772814589,0.124978268078893,0.295116569212383,"GSE53845"
"57057","57057",-0.0853275000000001,-1.56111407337464,0.124976771265792,0.295116569212383,"GSE53845"
"1106","1106",-0.077825,-1.56100054608368,0.125003554059642,0.295159278763264,"GSE53845"
"8748","8748",-0.101255,-1.5606329187412,0.125090314533692,0.29534712904586,"GSE53845"
"51086","51086",-0.0780550000000002,-1.56052204017073,0.125116491501349,0.295360105340177,"GSE53845"
"162073","162073",-0.140485,-1.56049583646467,0.125122678493786,0.295360105340177,"GSE53845"
"89887","89887",0.189725,1.56048758804953,0.125124626089111,0.295360105340177,"GSE53845"
"252955","252955",-0.0646775000000001,-1.56017146195235,0.125199287361913,0.295468300341819,"GSE53845"
"161394","161394",0.15915,1.56010866719334,0.12521412221366,0.295486301989182,"GSE53845"
"160335","160335",0.2066075,1.55975284821118,0.125298208807115,0.295563596989952,"GSE53845"
"258","258",0.0652925,1.55970991833996,0.125308356995058,0.295563596989952,"GSE53845"
"90075","90075",-0.2068125,-1.55928511188211,0.125408812559187,0.295724467413968,"GSE53845"
"55709","55709",-0.118465,-1.55918594110571,0.125432273155667,0.295762778892475,"GSE53845"
"84128","84128",0.1201575,1.55900397768734,0.125475328983275,0.295847287843709,"GSE53845"
"375057","375057",-0.0908325000000001,-1.55894715484942,0.125488776724687,0.295851998675219,"GSE53845"
"6565","6565",-0.14437,-1.55879520069148,0.125524744014492,0.295895734180082,"GSE53845"
"158435","158435",-0.0641800000000001,-1.5584506175649,0.125606336939056,0.296071048321335,"GSE53845"
"79443","79443",0.130225,1.55812331786226,0.125683876818213,0.296202733203812,"GSE53845"
"6304","6304",0.180415,1.55796449259195,0.125721517631172,0.296274412166804,"GSE53845"
