gene,score_dn,adj_p_dn,score_up,adj_p_up,reversal_score
PTP4A1,35.12938694213557,0.0016209275223648388,109.07877334887964,2.662351658289678e-06,61.902103648796114
SLC5A4,35.12938694213557,0.0016209275223648388,109.07877334887964,2.662351658289678e-06,61.902103648796114
USP4,35.12938694213557,0.0016209275223648388,109.07877334887964,2.662351658289678e-06,61.902103648796114
ERBB2,109.07877334887964,7.1991198072225475e-06,35.12938694213557,0.0011002477117794851,61.902103648796114
CD3D,35.12938694213557,0.0016209275223648388,109.07877334887964,2.662351658289678e-06,61.902103648796114
NTSR1,35.12938694213557,0.0016209275223648388,109.07877334887964,2.662351658289678e-06,61.902103648796114
RASAL3,109.07877334887964,7.1991198072225475e-06,35.12938694213557,0.0011002477117794851,61.902103648796114
CYB5D1,109.07877334887964,7.1991198072225475e-06,35.12938694213557,0.0011002477117794851,61.902103648796114
AMIGO2,35.12938694213557,0.0016209275223648388,109.07877334887964,2.662351658289678e-06,61.902103648796114
DPEP2,35.12938694213557,0.0016209275223648388,109.07877334887964,2.662351658289678e-06,61.902103648796114
PSMB2,35.12938694213557,0.0016209275223648388,109.07877334887964,2.662351658289678e-06,61.902103648796114
FOXD4L3,35.12938694213557,0.0016209275223648388,109.07877334887964,2.662351658289678e-06,61.902103648796114
CYP11B2,109.07877334887964,7.1991198072225475e-06,35.12938694213557,0.0011002477117794851,61.902103648796114
LILRA1,35.12938694213557,0.0016209275223648388,109.07877334887964,2.662351658289678e-06,61.902103648796114
MS4A18,109.876746878485,7.1991198072225475e-06,34.855591702953106,0.0011002477117794851,61.88553164387618
HIST1H2AC,34.855591702953106,0.0016209275223648388,109.876746878485,2.662351658289678e-06,61.88553164387618
ITPR3,34.855591702953106,0.0016209275223648388,109.876746878485,2.662351658289678e-06,61.88553164387618
EDA2R,108.2891785991164,7.1991198072225475e-06,35.12938694213557,0.0011002477117794851,61.67764957141595
SRPK2,35.12938694213557,0.0016209275223648388,108.2891785991164,2.662351658289678e-06,61.67764957141595
CHRNB3,23.345880542330317,0.005584360126083513,162.74319473302356,9.396903148312435e-08,61.63913678268352
NR4A1,23.345880542330317,0.005584360126083513,162.74319473302356,9.396903148312435e-08,61.63913678268352
SP110,34.31675258080153,0.0016209275223648388,110.68322124491725,2.662351658289678e-06,61.6302581392285
CLP1,240.93044717938946,1.2548868185474397e-08,15.697777723674061,0.014592366533525901,61.49855776103575
TCIRG1,15.697777723674061,0.017726959562131286,240.93044717938946,2.7997116691426424e-09,61.49855776103575
CTGF,242.617807477313,1.2548868185474397e-08,15.567150092579388,0.014592366533525901,61.45622689469197
PCYT1B,15.567150092579388,0.017726959562131286,242.617807477313,2.7997116691426424e-09,61.45622689469197
SLC25A13,35.12938694213557,0.0016209275223648388,107.50784281550115,2.662351658289678e-06,61.45473626645899
MARK2,108.2891785991164,7.1991198072225475e-06,34.855591702953106,0.0011002477117794851,61.436824422319944
CD300C,108.2891785991164,7.1991198072225475e-06,34.855591702953106,0.0011002477117794851,61.436824422319944
AGTR1,34.855591702953106,0.0016209275223648388,108.2891785991164,2.662351658289678e-06,61.436824422319944
RDH8,34.855591702953106,0.0016209275223648388,108.2891785991164,2.662351658289678e-06,61.436824422319944
CRKL,34.855591702953106,0.0016209275223648388,108.2891785991164,2.662351658289678e-06,61.436824422319944
NCR3,108.2891785991164,7.1991198072225475e-06,34.855591702953106,0.0011002477117794851,61.436824422319944
INPP5A,34.855591702953106,0.0016209275223648388,108.2891785991164,2.662351658289678e-06,61.436824422319944
KLRC1,34.855591702953106,0.0016209275223648388,108.2891785991164,2.662351658289678e-06,61.436824422319944
ARFGEF1,108.2891785991164,7.1991198072225475e-06,34.855591702953106,0.0011002477117794851,61.436824422319944
DDAH1,34.855591702953106,0.0016209275223648388,108.2891785991164,2.662351658289678e-06,61.436824422319944
FOXQ1,34.855591702953106,0.0016209275223648388,108.2891785991164,2.662351658289678e-06,61.436824422319944
TUBB3,34.584727540369165,0.0016209275223648388,109.07877334887964,2.662351658289678e-06,61.42035213761546
STAM2,34.584727540369165,0.0016209275223648388,109.07877334887964,2.662351658289678e-06,61.42035213761546
GJA4,34.584727540369165,0.0016209275223648388,109.07877334887964,2.662351658289678e-06,61.42035213761546
IFNA17,34.855591702953106,0.0016209275223648388,107.50784281550115,2.662351658289678e-06,61.21478149958855
HES1,15.4379621213259,0.017726959562131286,242.617807477313,2.7997116691426424e-09,61.20069053363612
ADARB2,34.584727540369165,0.0016209275223648388,108.2891785991164,2.662351658289678e-06,61.19764486825303
SUCLG2,108.2891785991164,7.1991198072225475e-06,34.584727540369165,0.0011002477117794851,61.19764486825303
XDH,15.567150092579388,0.017726959562131286,239.26061617873674,2.7997116691426424e-09,61.029549591140054
SENP2,34.584727540369165,0.0016209275223648388,107.50784281550115,2.662351658289678e-06,60.9764663802925
CYTH1,34.584727540369165,0.0016209275223648388,107.50784281550115,2.662351658289678e-06,60.9764663802925
DHODH,34.584727540369165,0.0016209275223648388,107.50784281550115,2.662351658289678e-06,60.9764663802925
IFNA4,34.584727540369165,0.0016209275223648388,107.50784281550115,2.662351658289678e-06,60.9764663802925
MYH2,34.584727540369165,0.0016209275223648388,107.50784281550115,2.662351658289678e-06,60.9764663802925
BMP2,34.584727540369165,0.0016209275223648388,107.50784281550115,2.662351658289678e-06,60.9764663802925
CXCL5,34.584727540369165,0.0016209275223648388,107.50784281550115,2.662351658289678e-06,60.9764663802925
OR2L3,34.584727540369165,0.0016209275223648388,107.50784281550115,2.662351658289678e-06,60.9764663802925
TAAR1,34.584727540369165,0.0016209275223648388,107.50784281550115,2.662351658289678e-06,60.9764663802925
ADRB1,107.50784281550115,7.1991198072225475e-06,34.584727540369165,0.0011002477117794851,60.9764663802925
CYP4V2,34.584727540369165,0.0016209275223648388,107.50784281550115,2.662351658289678e-06,60.9764663802925
RNASE2,34.584727540369165,0.0016209275223648388,107.50784281550115,2.662351658289678e-06,60.9764663802925
LIG1,107.50784281550115,7.1991198072225475e-06,34.584727540369165,0.0011002477117794851,60.9764663802925
HLA-DQB2,34.584727540369165,0.0016209275223648388,107.50784281550115,2.662351658289678e-06,60.9764663802925
FJX1,34.31675258080153,0.0016209275223648388,108.2891785991164,2.662351658289678e-06,60.960093086904855
CD163,15.310192995146434,0.017726959562131286,242.617807477313,2.7997116691426424e-09,60.94690686603335
OSR1,34.855591702953106,0.0016209275223648388,105.9694797833701,2.7317465778409266e-06,60.77523278691322
TRHR,105.9694797833701,7.35689521100087e-06,34.855591702953106,0.0011002477117794851,60.77523278691322
PIM3,15.310192995146434,0.017726959562131286,239.26061617873674,2.7997116691426424e-09,60.52376566138392
CFLAR,34.31675258080153,0.0016209275223648388,106.73464837195932,2.6814624934392762e-06,60.52095934450625
MPZL2,106.73464837195932,7.1991198072225475e-06,34.31675258080153,0.0011037527123993987,60.52095934450625
DDC,34.051625709049425,0.0016369540374853817,107.50784281550115,2.662351658289678e-06,60.5046843173383
GAPT,105.21222365761142,7.638271669946876e-06,34.584727540369165,0.0011002477117794851,60.32193704710479
CARD11,52.01809861737417,0.000453250196222031,69.75515633937226,5.721360848878181e-05,60.23728580814228
NKX2-6,9.246185916526517,0.05167241515082691,391.61221666185446,1.3030164267794589e-11,60.17407550132008
RYK,105.9694797833701,7.35689521100087e-06,34.051625709049425,0.0011233975444048304,60.07023441077951
CD3G,34.051625709049425,0.0016369540374853817,105.9694797833701,2.7317465778409266e-06,60.07023441077951
SRD5A1,25.31172760061067,0.005534744483455436,142.3268009572962,4.916665078235178e-07,60.021139743405534
PGAP1,69.22093277930875,0.00012443682497553899,51.61208297463236,0.00026022707912964075,59.771536086896184
BCKDK,15.058829906129759,0.017861462027660154,235.97254335745973,2.87046984146996e-09,59.610992215671224
CTHRC1,25.105255604213053,0.005534744483455436,141.28827674151566,5.034234341393317e-07,59.55735304288246
HIST1H3G,9.086862037297868,0.05167241515082691,386.2920309867758,1.3030164267794589e-11,59.24679224805698
ARHGAP25,24.901067311009644,0.005534744483455436,140.26084414738136,5.034234341393317e-07,59.09860168576729
EDEM2,24.901067311009644,0.005534744483455436,140.26084414738136,5.034234341393317e-07,59.09860168576729
HPGDS,16.37326693426548,0.017726959562131286,211.62827459736587,1.6055315501370748e-08,58.8646432998681
GRIK3,68.1698321621447,0.00012443682497553899,50.813313561508096,0.00026988822898898535,58.85520416318712
AMHR2,50.813313561508096,0.000453250196222031,68.1698321621447,6.12915892724042e-05,58.85520416318712
NTRK2,68.1698321621447,0.00012443682497553899,50.813313561508096,0.00026988822898898535,58.85520416318712
VEGFA,50.813313561508096,0.000453250196222031,68.1698321621447,6.12915892724042e-05,58.85520416318712
CHEK1,50.813313561508096,0.000453250196222031,68.1698321621447,6.12915892724042e-05,58.85520416318712
NEFM,16.512991979434293,0.017726959562131286,208.6145284739681,1.6517124203207315e-08,58.69284484061155
XCL1,24.699129212589373,0.005534744483455436,139.24434115323825,5.034234341393317e-07,58.64481199787163
GABRR2,24.699129212589373,0.005534744483455436,139.24434115323825,5.034234341393317e-07,58.64481199787163
CLEC4C,24.699129212589373,0.005534744483455436,139.24434115323825,5.034234341393317e-07,58.64481199787163
HASPIN,24.699129212589373,0.005534744483455436,139.24434115323825,5.034234341393317e-07,58.64481199787163
DALRD3,24.699129212589373,0.005534744483455436,139.24434115323825,5.034234341393317e-07,58.64481199787163
GPX7,9.746459767690425,0.05167241515082691,351.1617815657717,7.908496816395706e-11,58.50285613524597
LIMA1,16.235114897869295,0.017726959562131286,210.11333484378792,1.6517124203207315e-08,58.405600183230554
SLC22A18AS,50.42043020443891,0.000453250196222031,67.65278573788646,6.12915892724042e-05,58.4044738135099
LCP2,50.42043020443891,0.000453250196222031,67.65278573788646,6.12915892724042e-05,58.4044738135099
ARPC2,67.65278573788646,0.00012443682497553899,50.42043020443891,0.00026988822898898535,58.4044738135099
SLC9A1,50.42043020443891,0.000453250196222031,67.65278573788646,6.12915892724042e-05,58.4044738135099
CAMK1G,48.89078285819952,0.000453250196222031,69.75515633937226,5.721360848878181e-05,58.398494859268496
SART1,138.23860876618036,1.6987675442691034e-06,24.49940842451797,0.004214178750841679,58.195911679428164
GPR35,24.49940842451797,0.005534744483455436,138.23860876618036,5.034234341393317e-07,58.195911679428164
CYBA,50.03179670011319,0.000453250196222031,67.65278573788646,6.12915892724042e-05,58.17895171137284
SPRY1,24.301872668713624,0.005534744483455436,139.24434115323825,5.034234341393317e-07,58.171283710649845
UCN,24.301872668713624,0.005534744483455436,139.24434115323825,5.034234341393317e-07,58.171283710649845
AKR1D1,24.49940842451797,0.005534744483455436,137.24349095331675,5.034234341393317e-07,57.986070210628554
IPCEF1,65.63938941592905,0.00012443682497553899,51.21050975846752,0.00026778118426274377,57.97781120587672
CEL,50.03179670011319,0.000453250196222031,67.14129829198822,6.12915892724042e-05,57.95860407503283
EGR3,67.14129829198822,0.00012443682497553899,50.03179670011319,0.00026988822898898535,57.95860407503283
SCN3A,67.14129829198822,0.00012443682497553899,50.03179670011319,0.00026988822898898535,57.95860407503283
SCN2B,50.03179670011319,0.000453250196222031,67.14129829198822,6.12915892724042e-05,57.95860407503283
CLEC10A,50.03179670011319,0.000453250196222031,67.14129829198822,6.12915892724042e-05,57.95860407503283
VEGFC,50.03179670011319,0.000453250196222031,67.14129829198822,6.12915892724042e-05,57.95860407503283
CA4,50.03179670011319,0.000453250196222031,67.14129829198822,6.12915892724042e-05,57.95860407503283
CLEC4G,50.03179670011319,0.000453250196222031,67.14129829198822,6.12915892724042e-05,57.95860407503283
ITGAM,50.03179670011319,0.000453250196222031,67.14129829198822,6.12915892724042e-05,57.95860407503283
LAMP3,68.69251988203348,0.00012443682497553899,48.89078285819952,0.00026988822898898535,57.95197212809114
ADORA2B,141.28827674151566,1.6987675442691034e-06,23.722061659079653,0.004214178750841679,57.893429787561764
LPA,24.49940842451797,0.005534744483455436,136.25883457457545,5.034234341393317e-07,57.77768461691204
SLC12A9,65.14934481935528,0.00012443682497553899,51.21050975846752,0.00026778118426274377,57.76098301301112
CORO1A,24.301872668713624,0.005534744483455436,137.24349095331675,5.034234341393317e-07,57.75182976977659
ATMIN,24.301872668713624,0.005534744483455436,137.24349095331675,5.034234341393317e-07,57.75182976977659
THY1,24.301872668713624,0.005534744483455436,137.24349095331675,5.034234341393317e-07,57.75182976977659
MIA3,24.301872668713624,0.005534744483455436,137.24349095331675,5.034234341393317e-07,57.75182976977659
FOLR3,24.301872668713624,0.005534744483455436,137.24349095331675,5.034234341393317e-07,57.75182976977659
USP28,24.301872668713624,0.005534744483455436,137.24349095331675,5.034234341393317e-07,57.75182976977659
IGSF8,49.26703313987476,0.000453250196222031,67.65278573788646,6.12915892724042e-05,57.73259076945446
DPEP1,23.913230103586077,0.005534744483455436,139.24434115323825,5.034234341393317e-07,57.704263019465266
C8A,63.70993588448946,0.00012547179145470168,52.01809861737417,0.00025268859186058115,57.56795747415361
NPTN,64.18469102051411,0.00012443682497553899,51.61208297463236,0.00026022707912964075,57.556108265343255
GOLGA8A,24.301872668713624,0.005534744483455436,136.25883457457545,5.034234341393317e-07,57.54428597018688
EZH2,66.63528903911535,0.00012443682497553899,49.64735123586094,0.00026988822898898535,57.51752428284856
ORM2,49.64735123586094,0.000453250196222031,66.63528903911535,6.12915892724042e-05,57.51752428284856
PRLR,49.64735123586094,0.000453250196222031,66.63528903911535,6.12915892724042e-05,57.51752428284856
MSR1,66.63528903911535,0.00012443682497553899,49.64735123586094,0.00026988822898898535,57.51752428284856
CRYBB1,66.63528903911535,0.00012443682497553899,49.64735123586094,0.00026988822898898535,57.51752428284856
ADA2,66.63528903911535,0.00012443682497553899,49.64735123586094,0.00026988822898898535,57.51752428284856
PELO,66.63528903911535,0.00012443682497553899,49.64735123586094,0.00026988822898898535,57.51752428284856
KHK,49.64735123586094,0.000453250196222031,66.63528903911535,6.12915892724042e-05,57.51752428284856
ALB,49.64735123586094,0.000453250196222031,66.63528903911535,6.12915892724042e-05,57.51752428284856
IL12A,49.64735123586094,0.000453250196222031,66.63528903911535,6.12915892724042e-05,57.51752428284856
BMP2K,49.64735123586094,0.000453250196222031,66.63528903911535,6.12915892724042e-05,57.51752428284856
EIF5,48.1502529637702,0.000453250196222031,68.69251988203348,6.113652376246267e-05,57.511409381432536
PILRB,68.69251988203348,0.00012443682497553899,48.1502529637702,0.00026988822898898535,57.511409381432536
ADAM30,68.1698321621447,0.00012443682497553899,48.51854193085795,0.00026988822898898535,57.510876016442026
IFNA14,15.963437171193506,0.017726959562131286,207.1316191822833,1.6517124203207315e-08,57.50245724300797
MPZ,36.83615594032715,0.0016209275223648388,89.53670420948501,1.3133327995450698e-05,57.42985285235839
MS4A13,24.901067311009644,0.005534744483455436,132.42185819135395,5.13306537247104e-07,57.42338900023124
PPP2R5C,24.49940842451797,0.005534744483455436,134.32030762365395,5.034234341393317e-07,57.365216605350604
FOSL1,50.813313561508096,0.000453250196222031,64.66446989952124,6.12915892724042e-05,57.32203751868102
GLIPR1,50.813313561508096,0.000453250196222031,64.66446989952124,6.12915892724042e-05,57.32203751868102
IL22,50.42043020443891,0.000453250196222031,65.14934481935528,6.12915892724042e-05,57.31368068209567
CA12,50.42043020443891,0.000453250196222031,65.14934481935528,6.12915892724042e-05,57.31368068209567
MAPK4,136.25883457457545,1.6987675442691034e-06,24.106490262222916,0.004214178750841679,57.31249661996802
ZFP90,136.25883457457545,1.6987675442691034e-06,24.106490262222916,0.004214178750841679,57.31249661996802
KLRD1,24.106490262222916,0.005534744483455436,136.25883457457545,5.034234341393317e-07,57.31249661996802
GLTP,50.03179670011319,0.000453250196222031,65.63938941592905,6.12915892724042e-05,57.30668884848717
