entrez_id,rwr_up,rwr_down,rwr_net,in_consensus,consensus_lfc
6373,0.000985172328433397,0.0,0.00098161397146272,True,2.7465636758162937
2215,0.0009928198700787287,0.0,0.0009801461004111192,True,2.704501661965393
5743,0.0010014844875919622,0.0,0.0009748433840362472,True,2.7626201997770123
12,0.0009712188392109165,0.0,0.0009682729973019311,True,2.7943785889596073
3627,0.0009621062181889555,0.0,0.0009543280912829573,True,2.4827623324172476
4321,0.0009527514662649395,0.0,0.0009521575661668453,True,2.74105366925448
3371,0.0009515713995120775,0.0,0.0009508489010545084,True,2.774805075335944
4283,0.0009483094118422619,0.0,0.0009444492419321696,True,2.552819058470465
4318,0.0009549586249448371,0.0,0.0009398636625795974,True,2.4029223509849604
8843,0.0009349859889189291,0.0,0.0009349410695650137,True,2.7051340322653226
4319,0.0009298482542413003,0.0,0.0009285936161187921,True,2.674500839483689
1670,0.0009220357073674648,0.0,0.0009161385897149154,True,2.278632592828471
5266,0.0009028060429786863,0.0,0.000900149633315947,True,2.5921381812918822
1001,0.0008977511970414662,0.0,0.0008936342253286653,True,2.593421705885018
9021,0.0009026199970580128,0.0,0.0008927387027418376,True,2.572976941555307
2920,0.0008767449003733366,0.0,0.0008723158577408663,True,2.428662536636341
6283,0.0008597841673919271,0.0,0.000859505968982897,True,2.417909178750225
1755,0.0008673665138279547,0.0,0.0008524248376268303,True,2.4543325278855295
6403,0.0008620331700090165,0.0,0.0008522254061557692,True,2.3983063573528214
6402,0.0008541513872744507,0.0,0.000847776896835177,True,2.2380585074929904
718,0.0008595572336568485,0.0,0.0008454757815090748,True,2.203308621461307
7076,0.0008600319203215207,0.0,0.0008453551898896491,True,2.318500412591338
