drug,net_trace,weighted_trace,vae_score,baseline,sig_reproducibility,n_cell_lines,reversal_rank,reversal_pct
PA-824,-0.0623499337065791,-0.0533429462998536,-0.084083825,0.0,0.0,7,1582,89.47963800904978
oxaprozin,-0.0623573117170754,-0.0592779155638807,-0.6335292,0.0825468164794007,0.0,7,1583,89.53619909502262
milnacipran,-0.0624314458001539,-0.0521162779616512,-0.009321797,0.0,0.0,7,1584,89.59276018099548
aminoglutethimide,-0.0624343027277144,-0.0894673309759331,-0.5521382,0.1124531835205993,0.0,7,1585,89.64932126696833
levcromakalim,-0.0624495773035318,-0.0566513786503836,-0.09320549,0.1308052434456929,0.0,7,1586,89.70588235294117
vidarabine,-0.0624522479685885,-0.0532647130072004,0.030421441,0.1124906367041198,0.0,7,1587,89.76244343891403
OSI-027,-0.0626502796849568,-0.0543156060807658,0.08586859,0.0810861423220974,0.0,16,1588,89.81900452488688
AZD-1208,-0.0627234536005612,-0.0712110009439784,-0.5443675,0.0849812734082397,0.0,7,1589,89.87556561085974
ritodrine,-0.0628688337084596,-0.0854392153163765,-0.14108682,0.1724719101123595,0.0,7,1590,89.93212669683258
imiloxan,-0.0629415429461463,-0.0616070846940816,-0.57781327,0.1129213483146067,0.0,7,1591,89.98868778280543
GW-842166,-0.0630713300392605,-0.0444106652895455,-0.022842443,0.1063483146067416,0.0,7,1592,90.04524886877829
ALX-5407,-0.0631218175828909,-0.0622971952720176,-0.030407283,0.1231835205992509,0.0,7,1593,90.10180995475113
KIN001-242,-0.0631569544859097,-0.0699388165074835,-0.27708587,0.142378277153558,0.0,19,1594,90.15837104072398
bifonazole,-0.0633118543935287,-0.0589312040396727,-0.07754149,0.0,0.0,7,1595,90.21493212669684
norethindrone,-0.0633319561899427,-0.0867617904419717,-0.58284867,0.089569288389513,0.0,7,1596,90.27149321266968
rotigotine,-0.063527271253162,-0.0392800213170912,-0.095551796,0.1030711610486891,0.0,7,1597,90.32805429864254
dihydroergotamine,-0.0635493950541463,-0.0726374932858752,0.06883077,0.133689138576779,0.0,7,1598,90.38461538461539
liranaftate,-0.0636002736835608,-0.0449043631638209,-0.5134299,0.0813670411985018,0.0,7,1599,90.44117647058823
fluorouracil,-0.0636613644383727,-0.0999112599865159,-0.5563828,0.102752808988764,0.0,7,1600,90.49773755656109
dolasetron,-0.0637148264101455,-0.0562696141740075,-0.024564039,0.1291760299625468,0.0,7,1601,90.55429864253394
ischemin,-0.0638098559356318,-0.0700856451645394,-0.004182335,0.1452808988764045,0.0,19,1602,90.61085972850678
nilotinib,-0.0638685846758173,-0.0879969291957502,-0.021305446,0.1210861423220973,0.0,16,1603,90.66742081447964
baicalin,-0.0639263374298571,-0.0835347697550746,0.04130842,0.1444194756554307,0.0,7,1604,90.72398190045249
ICI-192605,-0.0639694231147348,-0.0613067110773786,-0.07416734,0.1083707865168539,0.0,7,1605,90.78054298642535
celastrol,-0.0640171380109702,-0.0580919746004895,0.1338165,0.1207677902621723,0.0,15,1606,90.83710407239819
bambuterol,-0.0642142198948937,-0.0680116671212488,-0.6273811,0.1325093632958801,0.0,7,1607,90.89366515837104
AZ-20,-0.0642158826101258,-0.0717028018700652,-0.14040527,0.1121348314606741,0.0,19,1608,90.9502262443439
tramiprosate,-0.0642872561562166,-0.0630394449452358,0.03601621,0.1295692883895131,0.0,7,1609,91.00678733031674
carbachol,-0.0643025003951606,-0.0605630397481986,-0.0004164865,0.1023220973782771,0.0,7,1610,91.06334841628959
terbinafine,-0.0643663391759532,-0.0635689136312564,-0.037733983,0.1054494382022472,0.0,7,1611,91.11990950226244
NU-7026,-0.064759919537195,-0.0608430034170218,-0.038955774,0.1022284644194756,0.0,19,1612,91.17647058823529
meclizine,-0.0652162059898939,-0.0786325348485326,-0.0992171,0.1152808988764045,0.0,7,1613,91.23303167420815
BX-912,-0.0653254822241824,-0.0877972576721344,0.1691754,0.1143445692883895,0.0,13,1614,91.289592760181
ibutamoren,-0.0653537319031935,-0.0644777854975486,-0.065416105,0.1067790262172284,0.0,7,1615,91.34615384615384
BMS-387032,-0.0655326163811533,-0.0731042402507101,0.14362754,0.0,0.0,15,1616,91.4027149321267
relcovaptan,-0.0656781110203021,-0.0488932456908783,-0.064004205,0.0,0.0,7,1617,91.45927601809954
abiraterone-acetate,-0.0657827755957783,-0.0655754357300586,-0.6939274,0.1045131086142321,0.0,7,1618,91.51583710407239
CGS-20625,-0.0658513208365556,-0.0756353823929939,-0.021008622,0.0995880149812734,0.0,7,1619,91.57239819004525
barasertib,-0.0658941100891695,-0.0546028787708015,-0.023955274,0.1129588014981273,0.0,7,1620,91.6289592760181
atrasentan,-0.0659590732015451,-0.0677145081971819,-0.69355124,0.13,0.0,7,1621,91.68552036199095
blonanserin,-0.0659601996879955,-0.0910055019175352,-0.6206934,0.0893071161048689,0.0,7,1622,91.7420814479638
omecamtiv-mecarbil,-0.0660200699621282,-0.0648325462808322,-0.48516616,0.0957865168539325,0.0,7,1623,91.79864253393664
OTS-167,-0.0661094461994047,-0.061608384409526,-0.1782315,0.121067415730337,0.0,24,1624,91.8552036199095
topiroxostat,-0.0661123225664267,-0.1042188981759591,-0.01973793,0.1445692883895131,0.0,7,1625,91.91176470588235
dazoxiben,-0.06612564887422,-0.0692896396390369,-0.0036239123,0.1387265917602996,0.0,7,1626,91.9683257918552
chlorphenamine,-0.0662325723912596,-0.0681935743370053,-0.0593502,0.0806554307116104,0.0,7,1627,92.02488687782805
roxithromycin,-0.0663780407454007,-0.0761180602123901,-0.1670472,0.1217041198501872,0.0,7,1628,92.0814479638009
tiabendazole,-0.0665112251761227,-0.0756016030046793,-0.048454154,0.0943258426966292,0.0,7,1629,92.13800904977376
hypericin,-0.0667115283896553,-0.0585665992756142,-0.4616354,0.1015543071161048,0.0,7,1630,92.19457013574662
methylprednisolone,-0.0667390844648377,-0.0625258162726838,-0.12583345,0.0,0.0,7,1631,92.25113122171946
dexamethasone-acetate,-0.0672245164081958,-0.0824174714912934,-0.087823406,0.0,0.0,7,1632,92.3076923076923
pentoxifylline,-0.0673073598651078,-0.0764137915751128,-0.02997128,0.1349250936329587,0.0,7,1633,92.36425339366517
pinaverium,-0.0674082655668031,-0.0579184630475817,0.0074707386,0.1042322097378277,0.0,7,1634,92.42081447963801
atomoxetine,-0.0678250356832734,-0.0609334383183592,-0.4372182,0.1078838951310861,0.0,7,1635,92.47737556561087
nitrendipine,-0.0679302301918279,-0.080452541495345,-0.5840614,0.132565543071161,0.0,7,1636,92.53393665158372
fenoterol,-0.0681655966194341,-0.0666408996766676,-0.07198137,0.079250936329588,0.0,7,1637,92.59049773755656
diclofenac,-0.0686615134080987,-0.096779198784579,-0.64002144,0.1419850187265917,0.0,7,1638,92.64705882352942
noscapine,-0.0686808911663257,-0.0903194809914954,-0.029547533,0.1249250936329588,0.0,7,1639,92.70361990950227
canagliflozin,-0.0687597995077576,-0.0605810997936924,-0.045605075,0.1079213483146067,0.0,7,1640,92.76018099547511
norgestrel,-0.0689579084596157,-0.0658918010316007,-0.018436717,0.0680711610486891,0.0,7,1641,92.81674208144797
clarithromycin,-0.0689974680855366,-0.0699744428417777,-0.4300318,0.1395131086142322,0.0,7,1642,92.87330316742081
JQ1-(-),-0.069276792021453,-0.0746170868903653,-0.02132521,0.1000374531835206,0.0,19,1643,92.92986425339367
manumycin-a,-0.0694646743105544,-0.0466323345504297,0.013629503,0.1045880149812734,0.0,7,1644,92.98642533936652
clinafloxacin,-0.0695295705871667,-0.0594121614595628,-0.03194567,0.1147565543071161,0.0,7,1645,93.04298642533936
cytisine,-0.0695741163268545,-0.0833085682898033,-0.0964333,0.1258239700374532,0.0,7,1646,93.09954751131222
bicalutamide,-0.0695860096750946,-0.0667430903159804,-0.046854336,0.1209550561797753,0.0,7,1647,93.15610859728507
epigallocatechin-gallate-(-),-0.0697355057740769,-0.0691099796576529,-0.28014287,0.136629213483146,0.0,19,1648,93.21266968325791
acyclovir,-0.0702917549977353,-0.0652349494335411,-0.08739537,0.0885580524344569,0.0,7,1649,93.26923076923077
cromoglicic-acid,-0.070321303993485,-0.0789233151786714,-0.5441304,0.1551123595505618,0.0,7,1650,93.32579185520362
HC-030031,-0.0703742497913312,-0.0785069376998443,0.034601085,0.0985205992509363,0.0,7,1651,93.38235294117648
temsirolimus,-0.0707963556216858,-0.0719888484915722,0.31158108,0.100880149812734,0.0,7,1652,93.43891402714932
reserpine,-0.0708702482026435,-0.0547414921672574,-0.10235062,0.0864794007490637,0.0,7,1653,93.49547511312217
urapidil,-0.0711444338532514,-0.0691034719261581,-0.055573694,0.1066666666666666,0.0,7,1654,93.55203619909503
Z160,-0.0716077116715236,-0.081888826005723,-0.6599474,0.1115917602996254,0.0,7,1655,93.60859728506787
tranylcypromine,-0.0716382016395235,-0.0704943473237553,-0.2649674,0.1124906367041198,0.0,19,1656,93.66515837104072
ZD-7114,-0.0716974329304479,-0.0736121595060272,-0.5529591,0.1137078651685393,0.0,7,1657,93.72171945701358
ZK-200775,-0.0717663318945718,-0.0746589855869718,-0.018885188,0.087565543071161,0.0,7,1658,93.77828054298642
droperidol,-0.0722194578541302,-0.0613765694412489,-0.065947145,0.0857303370786516,0.0,7,1659,93.83484162895928
basimglurant,-0.0723146465555267,-0.0597221066175402,0.025517074,0.0980711610486891,0.0,7,1660,93.89140271493213
maxacalcitol,-0.0723823208882051,-0.0788887062372696,0.1461696,0.0,0.0,7,1661,93.94796380090497
edoxudine,-0.0724440051745596,-0.0962365332795374,0.10225182,0.09938202247191,0.0,7,1662,94.00452488687783
senicapoc,-0.0724591127001117,-0.1042938426264931,-0.61614597,0.1357677902621722,0.0,7,1663,94.06108597285068
pranlukast,-0.0726088726459305,-0.0600455897614931,-0.02909463,0.0948501872659176,0.0,7,1664,94.11764705882352
CTB,-0.0726439160978158,-0.0711727841181273,0.024195023,0.1183333333333333,0.0,19,1665,94.17420814479638
mepazine,-0.0729267807572841,-0.0799285012406498,-0.0005154398,0.129250936329588,0.0,7,1666,94.23076923076923
ingenol-mebutate,-0.0730132992380567,-0.08217606833282,0.28541696,0.1381460674157303,0.0,7,1667,94.28733031674209
sirolimus,-0.0731265317557672,-0.0792216187576971,0.2938574,0.1000187265917603,0.0,30,1668,94.34389140271493
adapalene,-0.0732961354374952,-0.0933630126661865,0.09054842,0.1373970037453183,0.0,7,1669,94.40045248868778
phensuximide,-0.073525824950793,-0.0877727119113594,-0.52068084,0.1002434456928838,0.0,7,1670,94.45701357466064
TAK-875,-0.0736481927508838,-0.0632489497563937,-0.047247868,0.1154494382022471,0.0,7,1671,94.51357466063348
2-iminobiotin,-0.0738556888900229,-0.0596207690078461,-0.60554945,0.1616104868913858,0.0,7,1672,94.57013574660633
losmapimod,-0.0740854723091242,-0.0874945941994509,-0.052928258,0.0760861423220974,0.0,8,1673,94.62669683257919
artesunate,-0.0741627752988541,-0.0924337150482517,-0.38690177,0.0822284644194756,0.0,7,1674,94.68325791855203
anacardic-acid,-0.0741711336250263,-0.066367603302523,-0.25030398,0.1258239700374532,0.0,19,1675,94.73981900452489
AT-7519,-0.0742804724880283,-0.0817882670244921,0.12045168,0.1391947565543071,0.0,17,1676,94.79638009049773
PRX-08066,-0.0743097955817961,-0.0745345075196296,-0.6866157,0.0829026217228464,0.0,7,1677,94.85294117647058
GW-5074,-0.0752020770085605,-0.075606700159144,-0.28014982,0.1362734082397004,0.0,19,1678,94.90950226244344
deforolimus,-0.0753197632893836,-0.0656521465938061,0.05075385,0.086685393258427,0.0,7,1679,94.96606334841628
GSK-3-inhibitor-II,-0.0754487909969033,-0.0803348223066433,-0.1745805,0.1087640449438202,0.0,22,1680,95.02262443438913
hydroflumethiazide,-0.0755597997020519,-0.0630699130021646,-0.04500471,0.1159550561797752,0.0,7,1681,95.07918552036199
doxepin,-0.0756863533667459,-0.0892545571077245,-0.004276098,0.0,0.0,7,1682,95.13574660633483
BTS-54505,-0.0757654671360946,-0.0655897047703206,-0.026723823,0.1274719101123595,0.0,7,1683,95.1923076923077
linopirdine,-0.0760040333478737,-0.049171580335672,0.014480047,0.1394756554307116,0.0,7,1684,95.24886877828054
garcinol,-0.0762022891769693,-0.0827126690662547,-0.16191539,0.1021535580524344,0.0,19,1685,95.30542986425338
CYT387,-0.0762564238961541,-0.0804274830698409,0.034763657,0.1259925093632958,0.0,16,1686,95.36199095022624
resveratrol,-0.0764301153659705,-0.0677880077568534,-0.2805542,0.1084456928838951,0.0,21,1687,95.4185520361991
etoricoxib,-0.0765041034935639,-0.0614289804166135,-0.09825079,0.0743820224719101,0.0,7,1688,95.47511312217195
masitinib,-0.0765335724276308,-0.0655251412245538,0.086865276,0.1280711610486891,0.0,24,1689,95.5316742081448
sorafenib,-0.0766067231764434,-0.0700971537618979,0.04075713,0.1113108614232209,0.0,17,1690,95.58823529411765
erythromycin-ethylsuccinate,-0.0767933435266582,-0.0647331186696225,-0.11543454,0.1135393258426966,0.0,7,1691,95.6447963800905
glasdegib,-0.0773618186737497,-0.093978736221981,-0.6390208,0.1115355805243445,0.0,7,1692,95.70135746606336
leflunomide,-0.0775222441971931,-0.0849117570203207,0.027955892,0.1015168539325842,0.0,7,1693,95.7579185520362
SAR-245409,-0.0777516612822752,-0.0690185893373861,0.06340657,0.1130149812734082,0.0,22,1694,95.81447963800905
benzthiazide,-0.0779326479111391,-0.0931282115160522,-0.679901,0.0991573033707865,0.0,7,1695,95.8710407239819
JNK-9L,-0.0780664517935886,-0.0964841854387395,-0.093010575,0.1240449438202246,0.0,15,1696,95.92760180995475
genistein,-0.0781123882058418,-0.0671282351130403,-0.05931747,0.0803558052434457,0.0,7,1697,95.98416289592761
flutrimazole,-0.0781696160925482,-0.0521898317639658,0.019238088,0.0947565543071161,0.0,7,1698,96.04072398190046
vinpocetine,-0.0781950879484812,-0.097766060450764,-0.044933587,0.0986516853932584,0.0,7,1699,96.0972850678733
citalopram,-0.0785043626478895,-0.054697000090907,-0.07074896,0.1254307116104869,0.0,7,1700,96.15384615384616
alpelisib,-0.0785351511886657,-0.0819050170861196,-0.20715384,0.1507303370786516,0.0,14,1701,96.210407239819
ALW-II-49-7,-0.078951913181367,-0.0929001328425311,0.06586815,0.0737453183520599,0.0,22,1702,96.26696832579185
pirenoxine,-0.0793378711306205,-0.0800590301282373,-0.08503492,0.1391760299625468,0.0,7,1703,96.32352941176471
triclosan,-0.0798549756802609,-0.1180032566561331,0.13587312,0.1307303370786516,0.0,7,1704,96.38009049773756
trapidil,-0.0800618931205715,-0.0563162764639653,-0.05319753,0.1219475655430711,0.0,7,1705,96.43665158371041
rebastinib,-0.0804411555926523,-0.0668087100379141,0.16540444,0.0,0.0,22,1706,96.49321266968326
doxycycline,-0.0807704010810032,-0.1091650765296855,-0.62931514,0.1311048689138576,0.0,7,1707,96.5497737556561
GSK-J1,-0.0809582862653186,-0.0848976581807161,-0.18519576,0.1121722846441947,0.0,19,1708,96.60633484162896
fostamatinib,-0.0815106268568894,-0.0559035756149708,0.06963813,0.1073970037453183,0.0,17,1709,96.66289592760181
SB-705498,-0.0817908218664507,-0.0663882536490679,-0.1144753,0.1494569288389513,0.0,7,1710,96.71945701357465
THZ-2-98-01,-0.082455619494211,-0.1007920518409291,-0.015460344,0.1442322097378277,0.0,15,1711,96.77601809954751
brivanib,-0.0825928576517562,-0.0933007338701355,0.064994484,0.1316479400749063,0.0,15,1712,96.83257918552036
apremilast,-0.0826082465560053,-0.0716952703533384,-0.08443939,0.0931460674157302,0.0,7,1713,96.88914027149322
fasudil,-0.0827917103371308,-0.0975625879468992,-0.008666606,0.1463483146067415,0.0,7,1714,96.94570135746606
primidone,-0.0828629529708858,-0.0419984814283161,-0.67023647,0.1174906367041198,0.0,7,1715,97.00226244343891
RGFP-966,-0.0830281769263093,-0.0706397763928113,-0.03297257,0.1198127340823969,0.0,5,1716,97.05882352941177
palmitoylethanolamide,-0.0834515745956829,-0.0726274458905729,-0.06562243,0.0930149812734082,0.0,7,1717,97.11538461538461
gemcitabine,-0.0834754776390865,-0.1006026072415679,0.21686898,0.1238014981273407,0.0,7,1718,97.17194570135746
CX-5461,-0.0845517747764018,-0.0948877986246552,-0.100234814,0.0788202247191011,0.0,21,1719,97.22850678733032
propentofylline,-0.084597332730398,-0.0739441380507266,-0.12124496,0.1637640449438202,0.0,7,1720,97.28506787330316
LY-2801653,-0.0853404059300804,-0.0587283887394181,0.09450496,0.1467415730337078,0.0,7,1721,97.34162895927602
halcinonide,-0.0862220237317822,-0.0758437542209515,-0.113436565,0.0669850187265917,0.0,7,1722,97.39819004524887
tacedinaline,-0.0866031873579465,-0.0650696568160107,0.019614505,0.0,0.0,9,1723,97.45475113122171
tedizolid,-0.0866915035064552,-0.0828571259149857,-0.0480466,0.1370599250936329,0.0,7,1724,97.51131221719457
pimobendan,-0.0867080050619521,-0.1245229033363178,0.14501075,0.1234456928838951,0.0,7,1725,97.56787330316742
reparixin,-0.0867861411771939,-0.097144961234427,0.0074580433,0.1768539325842696,0.0,7,1726,97.62443438914026
AZD-5438,-0.0868933872973114,-0.0948261386196648,0.02101445,0.1451310861423221,0.0,17,1727,97.68099547511312
tomelukast,-0.0870381884755298,-0.0858303864761287,-0.09612804,0.138689138576779,0.0,7,1728,97.73755656108597
venlafaxine,-0.0872688368882662,-0.0846481489319523,-0.05170326,0.1033520599250936,0.0,7,1729,97.79411764705883
REV-5901,-0.0874970872042778,-0.0793694368960184,-0.06539325,0.1073970037453183,0.0,7,1730,97.85067873303167
oseltamivir-carboxylate,-0.0877484960987766,-0.0688667372834725,-0.06935026,0.0955805243445692,0.0,7,1731,97.90723981900452
MC1568,-0.0889617815603118,-0.0970733215784779,-0.17439868,0.150749063670412,0.0,19,1732,97.96380090497738
vismodegib,-0.0894443338694543,-0.0850875052728588,-0.074371904,0.1655243445692883,0.0,7,1733,98.02036199095022
GNF-2,-0.0900756879893986,-0.1055050326650156,-0.18343471,0.140374531835206,0.0,19,1734,98.07692307692307
norethisterone,-0.0901446495156764,-0.1150043242514397,-0.018318065,0.0885393258426966,0.0,7,1735,98.13348416289593
OSI-930,-0.0904984221749167,-0.0967762572060702,-0.0043475856,0.1711797752808988,0.0,22,1736,98.19004524886877
DU-728,-0.0905278284649808,-0.0927056289443077,-0.56818044,0.152378277153558,0.0,7,1737,98.24660633484163
enalapril,-0.0911341133405199,-0.0886790830938262,-0.1004931,0.1354494382022471,0.0,7,1738,98.30316742081448
almitrine,-0.0917286011204479,-0.096916639950446,0.11003653,0.1230711610486891,0.0,7,1739,98.35972850678732
dacarbazine,-0.0939817888752749,-0.1060050113020893,-0.5001648,0.1205430711610487,0.0,7,1740,98.41628959276018
odanacatib,-0.0943202458879937,-0.0747389549409307,-0.55573267,0.1159925093632958,0.0,7,1741,98.47285067873304
ibudilast,-0.0963598144955009,-0.0891037067509857,-0.5423686,0.1485205992509363,0.0,7,1742,98.52941176470588
veliparib,-0.0966151704882298,-0.0946171536219093,0.065220095,0.1037640449438202,0.0,21,1743,98.58597285067874
cefozopran,-0.0966954075930961,-0.0846849159934145,0.0637356,0.1191198501872659,0.0,7,1744,98.64253393665159
UNC-1215,-0.0974015128242419,-0.0837358829741905,-0.10554165,0.1530149812734082,0.0,19,1745,98.69909502262443
doramapimod,-0.0981119824137445,-0.1006006844027476,-0.004125831,0.1131647940074906,0.0,24,1746,98.7556561085973
CP-466722,-0.09862159696086,-0.0975428318493377,-0.19839117,0.1204119850187266,0.0,13,1747,98.81221719457014
ABT-737,-0.0988100730592887,-0.082105539389219,-0.24786875,0.1267602996254682,0.0,21,1748,98.86877828054298
tanaproget,-0.0988159273724446,-0.0877853934884488,0.031443354,0.0,0.0,7,1749,98.92533936651584
radezolid,-0.0998892337482529,-0.1109389883790273,-0.08443927,0.1017790262172284,0.0,7,1750,98.98190045248869
PIK-93,-0.1010537848376384,-0.0868881289537617,-0.29841024,0.1388014981273408,0.0,13,1751,99.03846153846155
pyrazolanthrone,-0.1038912699621897,-0.0944324993851812,-0.22636227,0.1347565543071161,0.0,19,1752,99.09502262443439
quinidine,-0.1043496775561608,-0.0979355085894944,-0.0927796,0.1183333333333333,0.0,7,1753,99.15158371040724
roscovitine,-0.1056336629148391,-0.1023374140936255,-0.11929651,0.1515355805243445,0.0,16,1754,99.2081447963801
