drug,final_score,trace_score,genetic_support,pathway_concordance,sig_reproducibility,n_cell_lines,baseline_score,final_rank
fostamatinib,0.2654977375565611,-0.0815106268568894,0.0,0.0,0.0,17,0.1073970037453183,1709
SB-705498,0.26521493212669683,-0.0817908218664507,0.0,0.0,0.0,7,0.1494569288389513,1710
THZ-2-98-01,0.2649321266968326,-0.082455619494211,0.0,0.0,0.0,15,0.1442322097378277,1711
brivanib,0.26464932126696833,-0.0825928576517562,0.0,0.0,0.0,15,0.1316479400749063,1712
apremilast,0.2643665158371041,-0.0826082465560053,0.0,0.0,0.0,7,0.0931460674157302,1713
fasudil,0.2640837104072398,-0.0827917103371308,0.0,0.0,0.0,7,0.1463483146067415,1714
primidone,0.26380090497737557,-0.0828629529708858,0.0,0.0,0.0,7,0.1174906367041198,1715
RGFP-966,0.2635180995475113,-0.0830281769263093,0.0,0.0,0.0,5,0.1198127340823969,1716
palmitoylethanolamide,0.26323529411764707,-0.0834515745956829,0.0,0.0,0.0,7,0.0930149812734082,1717
gemcitabine,0.2629524886877828,-0.0834754776390865,0.0,0.0,0.0,7,0.1238014981273407,1718
CX-5461,0.26266968325791856,-0.0845517747764018,0.0,0.0,0.0,21,0.0788202247191011,1719
propentofylline,0.2623868778280543,-0.084597332730398,0.0,0.0,0.0,7,0.1637640449438202,1720
LY-2801653,0.26210407239819006,-0.0853404059300804,0.0,0.0,0.0,7,0.1467415730337078,1721
halcinonide,0.2618212669683258,-0.0862220237317822,0.0,0.0,0.0,7,0.0669850187265917,1722
tacedinaline,0.26153846153846155,-0.0866031873579465,0.0,0.0,0.0,9,0.0,1723
tedizolid,0.2612556561085973,-0.0866915035064552,0.0,0.0,0.0,7,0.1370599250936329,1724
pimobendan,0.26097285067873305,-0.0867080050619521,0.0,0.0,0.0,7,0.1234456928838951,1725
reparixin,0.2606900452488688,-0.0867861411771939,0.0,0.0,0.0,7,0.1768539325842696,1726
AZD-5438,0.2604072398190045,-0.0868933872973114,0.0,0.0,0.0,17,0.1451310861423221,1727
tomelukast,0.26012443438914024,-0.0870381884755298,0.0,0.0,0.0,7,0.138689138576779,1728
venlafaxine,0.259841628959276,-0.0872688368882662,0.0,0.0,0.0,7,0.1033520599250936,1729
REV-5901,0.25955882352941173,-0.0874970872042778,0.0,0.0,0.0,7,0.1073970037453183,1730
oseltamivir-carboxylate,0.2592760180995475,-0.0877484960987766,0.0,0.0,0.0,7,0.0955805243445692,1731
MC1568,0.2589932126696832,-0.0889617815603118,0.0,0.0,0.0,19,0.150749063670412,1732
vismodegib,0.258710407239819,-0.0894443338694543,0.0,0.0,0.0,7,0.1655243445692883,1733
GNF-2,0.2584276018099547,-0.0900756879893986,0.0,0.0,0.0,19,0.140374531835206,1734
norethisterone,0.25814479638009047,-0.0901446495156764,0.0,0.0,0.0,7,0.0885393258426966,1735
OSI-930,0.2578619909502262,-0.0904984221749167,0.0,0.0,0.0,22,0.1711797752808988,1736
DU-728,0.25757918552036196,-0.0905278284649808,0.0,0.0,0.0,7,0.152378277153558,1737
enalapril,0.2572963800904977,-0.0911341133405199,0.0,0.0,0.0,7,0.1354494382022471,1738
almitrine,0.25701357466063346,-0.0917286011204479,0.0,0.0,0.0,7,0.1230711610486891,1739
dacarbazine,0.2567307692307692,-0.0939817888752749,0.0,0.0,0.0,7,0.1205430711610487,1740
odanacatib,0.25644796380090495,-0.0943202458879937,0.0,0.0,0.0,7,0.1159925093632958,1741
ibudilast,0.2561651583710407,-0.0963598144955009,0.0,0.0,0.0,7,0.1485205992509363,1742
veliparib,0.25588235294117645,-0.0966151704882298,0.0,0.0,0.0,21,0.1037640449438202,1743
cefozopran,0.2555995475113122,-0.0966954075930961,0.0,0.0,0.0,7,0.1191198501872659,1744
UNC-1215,0.25531674208144794,-0.0974015128242419,0.0,0.0,0.0,19,0.1530149812734082,1745
doramapimod,0.2550339366515837,-0.0981119824137445,0.0,0.0,0.0,24,0.1131647940074906,1746
CP-466722,0.25475113122171944,-0.09862159696086,0.0,0.0,0.0,13,0.1204119850187266,1747
ABT-737,0.2544683257918552,-0.0988100730592887,0.0,0.0,0.0,21,0.1267602996254682,1748
tanaproget,0.25418552036199094,-0.0988159273724446,0.0,0.0,0.0,7,0.0,1749
radezolid,0.2539027149321267,-0.0998892337482529,0.0,0.0,0.0,7,0.1017790262172284,1750
PIK-93,0.25361990950226243,-0.1010537848376384,0.0,0.0,0.0,13,0.1388014981273408,1751
pyrazolanthrone,0.2533371040723982,-0.1038912699621897,0.0,0.0,0.0,19,0.1347565543071161,1752
quinidine,0.2530542986425339,-0.1043496775561608,0.0,0.0,0.0,7,0.1183333333333333,1753
roscovitine,0.2527714932126697,-0.1056336629148391,0.0,0.0,0.0,16,0.1515355805243445,1754
verteporfin,0.2524886877828054,-0.1067937981972766,0.0,0.0,0.0,2,0.0995692883895131,1755
olaparib,0.25220588235294117,-0.1076918582116986,0.0,0.0,0.0,21,0.1019288389513108,1756
diethylstilbestrol,0.2519230769230769,-0.1078335149268128,0.0,0.0,0.0,7,0.1430337078651685,1757
mecamylamine,0.25164027149321266,-0.1090610228824706,0.0,0.0,0.0,7,0.1230337078651685,1758
linifanib,0.2513574660633484,-0.1118888226330732,0.0,0.0,0.0,17,0.1510861423220973,1759
rucaparib,0.25107466063348416,-0.1155921883320152,0.0,0.0,0.0,19,0.1682022471910113,1760
guanaben-acetate,0.2507918552036199,-0.1158367272584489,0.0,0.0,0.0,7,0.1595131086142321,1761
tivozanib,0.25050904977375565,-0.1170403845103205,0.0,0.0,0.0,24,0.1362172284644194,1762
clenbuterol,0.2502262443438914,-0.1184026947005066,0.0,0.0,0.0,7,0.1684082397003745,1763
SAR-245408,0.24994343891402715,-0.1213595789103468,0.0,0.0,0.0,13,0.1285205992509363,1764
vemurafenib,0.2496606334841629,-0.1233625878332859,0.0,0.0,0.0,16,0.1635205992509363,1765
PLX-4720,0.24937782805429864,-0.1238800753851718,0.0,0.0,0.0,13,0.1458988764044943,1766
isosorbide-mononitrate,0.2490950226244344,-0.1290724668028734,0.0,0.0,0.0,7,0.1703183520599251,1767
PHA-767491,0.24881221719457014,-0.1827123198148023,0.0,0.0,0.0,22,0.2184456928838951,1768
