drug,baseline,net_trace,weighted_trace,vae_score,genetic_support,sig_reproducibility,n_cell_lines,combined_score,combined_rank,genetic_support_expanded,combined_score_expanded,combined_rank_expanded
XMD-1499,0.0,-0.0296655679636458,-0.03009361129098,0.026310759,0.0,0.0,19,0.5235238634219959,776,0.0,-0.0148327839818229,1064
indometacin,0.1011610486891386,-0.0296988428297413,-0.0675501929506971,-0.036239296,0.0,0.0,7,0.4136389360498019,1299,0.0,-0.01484942141487065,1065
imiquimod,0.09,-0.0297261967131563,-0.0714675856028666,-0.4794543,0.0,0.0,7,0.3509149217128844,1561,0.0,-0.01486309835657815,1066
LX-1031,0.1031273408239699,-0.0297532292627503,-0.0366312433798823,-0.7347423,0.0,0.0,7,0.3891152612714582,1410,0.0,-0.01487661463137515,1067
KIN001-270,0.090131086142322,-0.0298801170469457,-0.0565634085827028,-0.0509775,0.0,0.0,22,0.4175061309186946,1282,0.0,-0.01494005852347285,1068
gatifloxacin,0.1042509363295879,-0.0298827937151758,-0.0382777879822623,-0.11618812,0.0,0.0,7,0.4198641765704584,1271,0.0,-0.0149413968575879,1069
Y-39983,0.1198876404494382,-0.030004883664455,-0.0561314718996727,-0.042784482,0.0,0.0,17,0.4241086587436332,1252,0.0,-0.0150024418322275,1070
valrubicin,0.0,-0.0300072775973694,-0.0415399010622844,0.17149934,0.0,0.0,7,0.5388983210714959,688,0.0,-0.0150036387986847,1071
vanoxerine,0.1314419475655431,-0.0300655063662889,-0.0314629276536441,-0.471735,0.0,0.0,7,0.416562912657989,1288,0.0,-0.01503275318314445,1072
SB-590885,0.0927902621722846,-0.0300851824127965,0.0020388517681059,0.12994304,0.0,0.0,13,0.601528013582343,385,0.0,-0.01504259120639825,1073
TIC10,0.1039513108614232,-0.0301226114798827,-0.0525496092030032,-0.45982498,0.0,0.0,7,0.3764761365780041,1455,0.0,-0.01506130573994135,1074
calpeptin,0.0,-0.0301468867744549,-0.0293724087759289,0.025103549,0.0,0.0,7,0.5229579324655725,777,0.0,-0.01507344338722745,1075
chlormezanone,0.0815917602996254,-0.0301546009382773,-0.046798466956256,-0.051275242,0.0,0.0,7,0.4322203357857008,1208,0.0,-0.01507730046913865,1076
melatonin,0.0875093632958801,-0.0301616778116914,-0.0343163587347779,-0.034077913,0.0,0.0,7,0.4700433880399924,1018,0.0,-0.0150808389058457,1077
phenylephrine,0.0,-0.0302673736969162,-0.0453670688223285,0.065777525,0.0,0.0,7,0.505980003772873,845,0.0,-0.0151336868484581,1078
SK&F-10047-(+),0.0839138576779026,-0.0302883798811535,0.0131280054293276,-0.006546204,0.0,0.0,7,0.5600264101112997,575,0.0,-0.01514418994057675,1079
RS-127445,0.0,-0.0303629420981278,-0.0420291303812848,-0.055337377,0.0,0.0,7,0.4395774382192039,1162,0.0,-0.0151814710490639,1080
MF-101,0.0,-0.030381127332748,-0.008516375525809,-0.09963881,0.0,0.0,7,0.472873042822109,1003,0.0,-0.015190563666374,1081
ercalcitriol,-0.0726404494382022,-0.030388315555975,-0.0395513248421031,0.14277627,0.0,0.0,7,0.5375778155065082,692,0.0,-0.0151941577779875,1082
stavudine,0.0881086142322097,-0.0303948391075262,-0.0513369192252799,-0.033988014,0.0,0.0,7,0.4359932088285229,1186,0.0,-0.0151974195537631,1083
felodipine,0.1117790262172284,-0.0304685518652767,-0.0314146225692462,0.006970703,0.0,0.0,7,0.5073948311639314,840,0.0,-0.01523427593263835,1084
pevonedistat,0.1145692883895131,-0.0305041753660856,-0.0203097168980261,0.21769762,0.0,0.0,7,0.5788907753254103,486,0.0,-0.0152520876830428,1085
acivicin,0.0,-0.030512554675106,-0.0411136398174869,0.016821912,0.0,0.0,7,0.4944727409922655,902,0.0,-0.015256277337553,1086
BMY-14802,0.0,-0.0305576575729538,-0.0282506936318927,0.11311554,0.0,0.0,7,0.5521033767213733,609,0.0,-0.0152788287864769,1087
taranabant,0.0,-0.0306197942192699,-0.033144653809029,0.1306821,0.0,0.0,7,0.5468213544614223,633,0.0,-0.01530989710963495,1088
KIN001-260,0.0885767790262172,-0.0306292862888179,-0.0607989949233346,-0.07895374,0.0,0.0,19,0.3921335597057158,1397,0.0,-0.01531464314440895,1089
quinine,0.0700749063670412,-0.0306295492170621,-0.0620194729796813,0.02401074,0.0,0.0,7,0.4622146764761365,1060,0.0,-0.01531477460853105,1090
oxiconazole,0.06,-0.0306705566211311,-0.0538199325526065,-0.11825715,0.0,0.0,7,0.3877947557064705,1416,0.0,-0.01533527831056555,1091
zonisamide,0.1004494382022471,-0.0307198288867117,0.0002229251883269,0.035642043,0.0,0.0,7,0.5700245236747783,528,0.0,-0.01535991444335585,1092
meloxicam,0.0599812734082396,-0.0307513638739337,-0.0471864822986526,-0.008138995,0.0,0.0,7,0.4645727221279003,1047,0.0,-0.01537568193696685,1093
ripasudil,0.0,-0.0308457925087964,-0.0599249640576698,-0.092339136,0.0,0.0,7,0.3848707790982832,1425,0.0,-0.0154228962543982,1094
diltiazem,0.0,-0.0308462829721074,-0.0568404592539629,-0.0146083655,0.0,0.0,7,0.4437275985663081,1147,0.0,-0.0154231414860537,1095
chlorambucil,0.0890262172284644,-0.0309659877481403,-0.0469401453621344,0.0057547637,0.0,0.0,7,0.4740992265610262,998,0.0,-0.01548299387407015,1096
dutasteride,0.0,-0.0309682093520745,-0.0561270952291815,-0.657169,0.0,0.0,7,0.3523297491039426,1557,0.0,-0.01548410467603725,1097
resiquimod,0.1166853932584269,-0.0309684960255139,-0.0676392068024425,-0.040915977,0.0,0.0,7,0.4064704772684399,1336,0.0,-0.01548424801275695,1098
VX-222,0.0982771535580524,-0.031011094192479,-0.0411108835585691,-0.01322014,0.0,0.0,7,0.4726843991699679,1004,0.0,-0.0155055470962395,1099
cefepime,0.0,-0.0310150029238485,-0.0216543406011493,0.060172413,0.0,0.0,7,0.5451235615921525,642,0.0,-0.01550750146192425,1100
JNK-IN-5A,0.0,-0.0310169363825155,-0.037382167680979,0.112287976,0.0,0.0,19,0.5329560460290511,711,0.0,-0.01550846819125775,1101
ecabet,0.1119288389513108,-0.0311692793111596,-0.0154355023262758,-0.018608388,0.0,0.0,7,0.5128654970760234,822,0.0,-0.0155846396555798,1102
merbarone,0.0,-0.0312084609466034,-0.0398073110878475,0.12650941,0.0,0.0,7,0.5314468968119223,721,0.0,-0.0156042304733017,1103
MK-0773,0.0947565543071161,-0.0312606690498264,-0.0166152862000366,-0.043816317,0.0,0.0,7,0.4908885116015846,923,0.0,-0.0156303345249132,1104
glafenine,0.086067415730337,-0.0313634913424363,-0.0324618563200089,-0.018238835,0.0,0.0,7,0.485512167515563,948,0.0,-0.01568174567121815,1105
oglemilast,0.1087265917602996,-0.0313959728242124,-0.036065313771949,-0.10562901,0.0,0.0,7,0.4225995095265044,1258,0.0,-0.0156979864121062,1106
tolimidone,0.0671161048689138,-0.0314360069791667,-0.0433752904969441,0.09360217,0.0,0.0,7,0.5139030371627994,816,0.0,-0.01571800348958335,1107
benzydamine,0.0832022471910112,-0.0315604040177153,-0.0537892474699321,-0.60391665,0.0,0.0,7,0.3607243916242219,1518,0.0,-0.01578020200885765,1108
decitabine,0.0807303370786516,-0.0315913254331916,-0.0436099480155342,-0.20454557,0.0,0.0,21,0.399490662139219,1363,0.0,-0.0157956627165958,1109
WYE-125132,0.062378277153558,-0.031612797670634,-0.0390770017283953,-0.09744309,0.0,0.0,15,0.4183550273533295,1277,0.0,-0.015806398835317,1110
capecitabine,0.1029775280898876,-0.031626997829099,-0.0334376649949976,0.005859453,0.0,0.0,7,0.5001320505564988,882,0.0,-0.0158134989145495,1111
nevirapine,0.076123595505618,-0.0317185392836296,-0.0490101965126177,-0.56189626,0.0,0.0,7,0.3719486889266176,1473,0.0,-0.0158592696418148,1112
amitriptyline,0.0,-0.0317793579940573,0.0363418805032565,-0.02455299,0.0,0.0,7,0.55153744576495,615,0.0,-0.01588967899702865,1113
LY-2811376,0.0761048689138576,-0.0318140418456038,-0.0314872344777902,0.014593399,0.0,0.0,7,0.5096585549896245,827,0.0,-0.0159070209228019,1114
raltegravir,0.0,-0.0318164745734256,-0.018194234493801,0.068810605,0.0,0.0,7,0.5524806640256555,607,0.0,-0.0159082372867128,1115
lenalidomide,0.0,-0.0319371062899441,-0.0828375591002061,-0.60458344,0.0,0.0,8,0.3274287870213167,1639,0.0,-0.01596855314497205,1116
licochalcone-a,0.0842134831460674,-0.0319449677798553,-0.0644812396120445,-0.5595753,0.0,0.0,7,0.3485568760611205,1574,0.0,-0.01597248388992765,1117
A-66,0.077752808988764,-0.0319514929329395,-0.0368632686088735,0.10034776,0.0,0.0,22,0.5282399547255234,738,0.0,-0.01597574646646975,1118
gemfibrozil,0.072565543071161,-0.031971451115048,-0.0503184064538623,-0.53213227,0.0,0.0,7,0.3709111488398415,1479,0.0,-0.015985725557524,1119
ambroxol,0.0834082397003745,-0.032181862597596,-0.0460333530912864,-0.0027292152,0.0,0.0,7,0.4688172043010752,1029,0.0,-0.016090931298798,1120
FPL-55712,0.097940074906367,-0.0321866612900455,-0.041292745312918,0.010369819,0.0,0.0,7,0.4873042822109036,943,0.0,-0.01609333064502275,1121
tozasertib,0.0,-0.0322818116210843,-0.0463781168368633,0.25562188,0.0,0.0,15,0.5279569892473118,739,0.0,-0.01614090581054215,1122
loperamide,0.0,-0.0323186418752246,-0.0100761619845069,-0.045607217,0.0,0.0,7,0.4990945104697227,886,0.0,-0.0161593209376123,1123
levalbuterol,0.0,-0.0324169219621576,-0.0362832961443715,-0.4929657,0.0,0.0,7,0.4008111677042067,1358,0.0,-0.0162084609810788,1124
doxorubicin,0.0,-0.0324276065426119,-0.0461485460284053,0.23492292,0.0,0.0,7,0.527485380116959,744,0.0,-0.01621380327130595,1125
quizartinib,0.0,-0.0324708548194898,-0.0432190615261206,0.16782868,0.0,0.0,24,0.5302207130730051,726,0.0,-0.0162354274097449,1126
IB-MECA,0.100374531835206,-0.0324823542199636,-0.0285439145846478,-0.60042614,0.0,0.0,7,0.4073193737030749,1329,0.0,-0.0162411771099818,1127
MDL-73005EF,0.0758052434456928,-0.0325101559048718,-0.0775996535511188,-0.14141643,0.0,0.0,7,0.3546877947557064,1544,0.0,-0.0162550779524359,1128
esmolol,0.1008052434456929,-0.0325334308998344,-0.0286123808553807,-0.09277001,0.0,0.0,7,0.4387285417845689,1166,0.0,-0.0162667154499172,1129
rebamipide,0.0748314606741572,-0.0326492041153214,-0.0380524998686968,-0.6289688,0.0,0.0,7,0.385153744576495,1423,0.0,-0.0163246020576607,1130
timonacic,0.0,-0.0326635830095216,-0.035402422723774,-0.008519126,0.0,0.0,7,0.4846632710809281,952,0.0,-0.0163317915047608,1131
naproxen,0.1300187265917602,-0.0326718267922241,-0.0725379357511465,-0.08250913,0.0,0.0,7,0.371005470665912,1478,0.0,-0.01633591339611205,1132
chelerythrine,0.1052434456928839,-0.0326742204961123,-0.0467750838641616,0.23180498,0.0,0.0,19,0.525598943595548,758,0.0,-0.01633711024805615,1133
gaboxadol,0.0898501872659175,-0.0327436568714277,-0.0503966044519596,-0.060417596,0.0,0.0,7,0.4148651197887191,1291,0.0,-0.01637182843571385,1134
emtricitabine,0.0891385767790262,-0.0328039415525127,-0.0590430079891116,-0.003991447,0.0,0.0,7,0.4458970005659309,1139,0.0,-0.01640197077625635,1135
guanethidine,0.0988951310861423,-0.0328538539486345,-0.0316288651420987,-0.062067468,0.0,0.0,7,0.4499528390869647,1118,0.0,-0.01642692697431725,1136
pilocarpine,0.0839887640449438,-0.032867275678403,-0.0563206542081386,0.03434837,0.0,0.0,7,0.4703263535182042,1015,0.0,-0.0164336378392015,1137
palovarotene,0.1243632958801498,-0.032868718762024,-0.0555759196456556,-0.010569715,0.0,0.0,7,0.4444821731748726,1144,0.0,-0.016434359381012,1138
rucinol,0.1022846441947565,-0.0328849887199756,-0.0504012678948062,-0.088537596,0.0,0.0,7,0.3975099037917373,1376,0.0,-0.0164424943599878,1139
oxandrolone,0.0994943820224719,-0.0329917634025463,-0.0401082616140671,-0.074393116,0.0,0.0,7,0.426278060743256,1248,0.0,-0.01649588170127315,1140
maprotiline,0.0,-0.0330776058843388,-0.0527266333544913,-0.41107163,0.0,0.0,7,0.372703263535182,1470,0.0,-0.0165388029421694,1141
aniracetam,0.0,-0.0331372412823829,-0.0333057385613284,-0.09129556,0.0,0.0,7,0.4293906810035842,1223,0.0,-0.01656862064119145,1142
LY-2090314,0.1198689138576779,-0.0331620392899678,-0.0436365970528391,0.16409732,0.0,0.0,7,0.5271080928126769,746,0.0,-0.0165810196449839,1143
benzotript,0.0,-0.0332026523558352,-0.0226178181731251,-0.005138439,0.0,0.0,7,0.5086210149028485,831,0.0,-0.0166013261779176,1144
BIX-02189,0.1282771535580524,-0.0332088990216393,-0.0187226760770898,0.10501705,0.0,0.0,22,0.5580456517638182,581,0.0,-0.01660444951081965,1145
probucol,0.0907116104868913,-0.0334304864434945,-0.0290179086443909,-0.019810734,0.0,0.0,7,0.4859837766459158,946,0.0,-0.01671524322174725,1146
telbivudine,0.0750561797752809,-0.0335834022809024,-0.0729044581330602,-0.645884,0.0,0.0,7,0.3267685342388229,1644,0.0,-0.0167917011404512,1147
zosuquidar,0.0696441947565543,-0.0335949019320793,-0.0654164539181494,-0.043675974,0.0,0.0,7,0.403263535182041,1346,0.0,-0.01679745096603965,1148
sulpiride,0.0,-0.0338431455974288,-0.0016008293155007,0.014455214,0.0,0.0,7,0.5519147330692322,611,0.0,-0.0169215727987144,1149
telmisartan,0.1189700374531835,-0.0340017061184837,-0.0506708666327081,-0.01168585,0.0,0.0,7,0.4502358045651763,1117,0.0,-0.01700085305924185,1150
floxuridine,0.0,-0.0340296217834048,-0.0513473962302763,-0.056167178,0.0,0.0,7,0.414016223354084,1297,0.0,-0.0170148108917024,1151
econazole,0.070880149812734,-0.0340974888532734,-0.042314030525662,-0.059648905,0.0,0.0,7,0.4289190718732314,1232,0.0,-0.0170487444266367,1152
bemegride,0.0900187265917603,-0.0341979260954761,-0.0101370458149525,-0.03270017,0.0,0.0,7,0.5045651763818148,856,0.0,-0.01709896304773805,1153
zofenopril-calcium,0.0709550561797753,-0.0342065149429626,-0.011141647039261,0.075303055,0.0,0.0,7,0.5626674212412752,562,0.0,-0.0171032574714813,1154
apafant,0.1161235955056179,-0.0342260288774727,-0.0314835439259694,-0.034709927,0.0,0.0,7,0.4673080550839464,1038,0.0,-0.01711301443873635,1155
naringenin,0.0593258426966292,-0.0342322144612755,-0.057174695093548,-0.56953746,0.0,0.0,7,0.3536502546689304,1550,0.0,-0.01711610723063775,1156
ganaxolone,0.129250936329588,-0.034238578785878,-0.0705789071380322,-0.50788236,0.0,0.0,7,0.3406338426711941,1604,0.0,-0.017119289392939,1157
esculin,0.097003745318352,-0.0342518753800792,-0.0210107831350048,-0.029481197,0.0,0.0,7,0.4883418222976796,937,0.0,-0.0171259376900396,1158
RHO-kinase-inhibitor-III[rockout],0.0,-0.0344183389891537,-0.0715343668475215,-0.008488926,0.0,0.0,7,0.4236370496132805,1254,0.0,-0.01720916949457685,1159
diazepam,0.1215168539325843,-0.0344471382180359,-0.059512707861918,-0.52314556,0.0,0.0,7,0.3532729673646482,1552,0.0,-0.01722356910901795,1160
JW55,0.1318913857677902,-0.0344573643337942,-0.045793259968816,-0.15500002,0.0,0.0,19,0.392510847009998,1396,0.0,-0.0172286821668971,1161
nandrolone,0.1014794007490637,-0.0344617429546308,-0.0341004327768836,-0.02557605,0.0,0.0,7,0.4689115261271458,1028,0.0,-0.0172308714773154,1162
ibuprofen,0.1015168539325842,-0.0345162031527211,-0.0619896550939197,-0.5529886,0.0,0.0,7,0.3471420486700622,1580,0.0,-0.01725810157636055,1163
ammonium-glycyrrhizinate,0.1031647940074906,-0.034570027988545,-0.0330710154132846,0.008731139,0.0,0.0,7,0.498811544991511,888,0.0,-0.0172850139942725,1164
carprofen,0.0876779026217228,-0.0346978116618835,-0.0454375526255247,-0.4036958,0.0,0.0,7,0.3838332390115072,1429,0.0,-0.01734890583094175,1165
talmapimod,0.0840074906367041,-0.0347317254542047,-0.0748478692821073,-0.22414649,0.0,0.0,7,0.3479909451046972,1577,0.0,-0.01736586272710235,1166
sertaconazole,0.081067415730337,-0.0347386359599082,-0.0374626245932978,-0.0049730134,0.0,0.0,7,0.480041501603471,969,0.0,-0.0173693179799541,1167
AMG-837,0.070880149812734,-0.0347940471583077,-0.0396933503706325,-0.06229063,0.0,0.0,7,0.4313714393510658,1212,0.0,-0.01739702357915385,1168
castanospermine,0.0872284644194756,-0.0349365778808274,-0.0152986847696898,0.0028324733,0.0,0.0,7,0.523712507074137,774,0.0,-0.0174682889404137,1169
xaliproden,0.1019101123595506,-0.0349599879164111,-0.0533603137508684,-0.11268085,0.0,0.0,7,0.3825127334465195,1432,0.0,-0.01747999395820555,1170
PF-562271,0.1095692883895131,-0.0350114293300098,-0.0646290960347491,0.2051727,0.0,0.0,17,0.4940011318619128,905,0.0,-0.0175057146650049,1171
ursodeoxycholyltaurine,0.1137078651685393,-0.0350122296545527,-0.0168622103435979,-0.004224161,0.0,0.0,7,0.5157894736842105,807,0.0,-0.01750611482727635,1172
dasabuvir,0.0724157303370786,-0.0350168759261726,-0.0224757336382143,-0.0050047217,0.0,0.0,7,0.5062629692510847,844,0.0,-0.0175084379630863,1173
"2',5'-dideoxyadenosine",0.1012546816479401,-0.0350483403226592,-0.034920681883304,-0.040792834,0.0,0.0,7,0.4548575740426334,1093,0.0,-0.0175241701613296,1174
otilonium,0.0852808988764045,-0.0350525213841145,-0.0456837909575855,-0.024590364,0.0,0.0,7,0.4444821731748726,1145,0.0,-0.01752626069205725,1175
rifabutin,0.0,-0.0350581895921247,-0.02451584809635,-0.034015406,0.0,0.0,7,0.479003961516695,976,0.0,-0.01752909479606235,1176
aclidinium,0.0758239700374531,-0.0350915708427896,-0.0545788161250171,-0.08990062,0.0,0.0,7,0.3864742501414827,1419,0.0,-0.0175457854213948,1177
lamotrigine,0.1709176029962547,-0.035433488293389,-0.0411770089616682,-0.048517864,0.0,0.0,7,0.4365591397849462,1182,0.0,-0.0177167441466945,1178
marimastat,0.0,-0.0354701494083089,-0.0670482711524319,-0.40112478,0.0,0.0,7,0.3490284851914733,1571,0.0,-0.01773507470415445,1179
letrozole,0.1345880149812734,-0.0354811286198487,-0.0351015955844758,-0.045542706,0.0,0.0,7,0.4513676664780229,1113,0.0,-0.01774056430992435,1180
quetiapine,0.0782584269662921,-0.0355030350960057,-0.0517929861581467,-0.039089777,0.0,0.0,7,0.4224108658743633,1260,0.0,-0.01775151754800285,1181
exherin,0.0828464419475655,-0.0355087507688642,-0.047568310244044,0.12949435,0.0,0.0,7,0.5086210149028485,832,0.0,-0.0177543753844321,1182
enprofylline,0.1219662921348314,-0.035535339326805,-0.0521935807055346,-0.046096016,0.0,0.0,7,0.4168458781362006,1287,0.0,-0.0177676696634025,1183
TAS-103,0.0,-0.0355631971506404,-0.026194680534252,-0.11584006,0.0,0.0,7,0.4320316921335597,1209,0.0,-0.0177815985753202,1184
PF-431396,0.0,-0.0357876293753859,-0.0656997339328338,0.23526092,0.0,0.0,13,0.4919260516883607,917,0.0,-0.01789381468769295,1185
pasireotide,0.0,-0.035809531771983,-0.0597938264745117,-0.11044263,0.0,0.0,7,0.3715714016223354,1475,0.0,-0.0179047658859915,1186
propranolol,0.0,-0.0358273145289402,-0.0454061912114992,-0.6715311,0.0,0.0,7,0.3617619317109979,1513,0.0,-0.0179136572644701,1187
pralatrexate,0.0,-0.0358442595159027,-0.0442791940000972,0.016635804,0.0,0.0,7,0.4786266742124127,979,0.0,-0.01792212975795135,1188
niguldipine,0.0761610486891385,-0.0358711564732631,-0.037328050996177,-0.07445048,0.0,0.0,7,0.4271269571778909,1243,0.0,-0.01793557823663155,1189
zaprinast,0.0811423220973782,-0.0359040709138797,-0.0529472503235857,-0.4940491,0.0,0.0,7,0.3630824372759856,1509,0.0,-0.01795203545693985,1190
trifluridine,0.084250936329588,-0.0359497852436026,-0.0674439274053026,-0.003558884,0.0,0.0,7,0.4295793246557253,1220,0.0,-0.0179748926218013,1191
glipizide,0.0765168539325842,-0.0360768517618411,-0.0073344973397776,-0.0043897107,0.0,0.0,7,0.528334276551594,736,0.0,-0.01803842588092055,1192
ipriflavone,0.1073970037453183,-0.0360813080755551,-0.0398949699574363,-0.041887566,0.0,0.0,7,0.4425957366534615,1153,0.0,-0.01804065403777755,1193
medroxyprogesterone-acetate,0.0,-0.0361927821555285,-0.0530817765585679,-0.018069576,0.0,0.0,7,0.4375023580456517,1175,0.0,-0.01809639107776425,1194
BMS-345541,0.0743820224719101,-0.0362646377204258,-0.0451126870509931,0.2000009,0.0,0.0,16,0.5219203923787964,781,0.0,-0.0181323188602129,1195
zaldaride,0.1283707865168539,-0.0363592168917542,-0.0603564035733531,-0.69158137,0.0,0.0,7,0.3349745331069609,1616,0.0,-0.0181796084458771,1196
tazarotene,0.0,-0.0364309454396544,-0.0547464963840694,-0.10228,0.0,0.0,7,0.3794001131861912,1443,0.0,-0.0182154727198272,1197
mifobate,0.0923033707865168,-0.0366609957534262,-0.0354224035114847,-0.011228362,0.0,0.0,7,0.4757970194302962,989,0.0,-0.0183304978767131,1198
GSK-J4,0.0824157303370786,-0.0367031504970409,-0.0684622038846508,-0.0029727481,0.0,0.0,19,0.4280701754385965,1239,0.0,-0.01835157524852045,1199
EMD-53998,0.0872284644194756,-0.0368553749120399,-0.0250566978720435,-0.081135646,0.0,0.0,7,0.4448594604791548,1143,0.0,-0.01842768745601995,1200
clioquinol,0.0,-0.0368591235867129,-0.0725170006274389,-0.64699537,0.0,0.0,7,0.3219581211092247,1656,0.0,-0.01842956179335645,1201
ginkgetin,0.0,-0.0368985680329619,-0.0909613944901915,-0.6229562,0.0,0.0,5,0.31262026032824,1680,0.0,-0.01844928401648095,1202
bropirimine,0.1298501872659176,-0.0369057531074032,-0.0508072118453555,-0.6184147,0.0,0.0,7,0.3546877947557064,1545,0.0,-0.0184528765537016,1203
nicardipine,0.072003745318352,-0.0369801598116646,-0.0400040703461016,-0.5988428,0.0,0.0,7,0.3780796076212035,1449,0.0,-0.0184900799058323,1204
pemirolast,0.0923408239700374,-0.0369899312372734,-0.045625626821423,-0.62739605,0.0,0.0,7,0.3627051499717034,1510,0.0,-0.0184949656186367,1205
fadrozole,0.0845692883895131,-0.0371321585002861,-0.0685917446797431,-0.5609905,0.0,0.0,7,0.3342199584983965,1618,0.0,-0.01856607925014305,1206
phentolamine,0.0742134831460674,-0.03713589359958,-0.0504546435651666,-0.08009352,0.0,0.0,7,0.3960007545746086,1384,0.0,-0.01856794679979,1207
