drug,baseline,net_trace,weighted_trace,vae_score,genetic_support,sig_reproducibility,n_cell_lines,combined_score,combined_rank
fiacitabine,0.1482771535580524,-0.0455001260025061,-0.0318036579451992,-0.031514175,0.0,0.0,7,0.4489152990001887,1126
chloramphenicol,0.0971722846441947,-0.0447410974537315,-0.0459551936827848,-0.00034988968,0.0,0.0,7,0.44872665534804757,1127
methylnaltrexone,0.0833520599250935,-0.0165147469083413,-0.0245569517491985,-0.5572322,0.0,0.0,7,0.44863233352197696,1128
MLN-2480,0.1010486891385767,-0.0530697384397152,-0.0168959175723907,-0.053425167,0.0,0.0,7,0.44844368986983585,1129
ibutilide,0.0767415730337078,-0.0209470856607048,-0.0630736751785596,-0.022649793,0.0,0.0,7,0.4475004716091303,1130
cyproterone-acetate,0.0,-0.0159122560459223,-0.0529516028344172,-0.053631283,0.0,0.0,7,0.4475004716091303,1131
voxtalisib,0.0579962546816479,-0.0201306698454088,-0.0338368747365782,-0.129116,0.0,0.0,7,0.4473118279569892,1132
BCI-540,0.0939325842696629,-0.0118128897184669,-0.0367024856958394,-0.38204932,0.0,0.0,7,0.4472175061309187,1133
OSI-027,0.0810861423220974,-0.0626502796849568,-0.0543156060807658,0.08586859,0.0,0.0,16,0.4466515751744954,1134
furosemide,0.0679588014981273,-0.0253990320169564,-0.0650536919838529,-0.011478726,0.0,0.0,7,0.4466515751744954,1135
RAF-265,-0.0907865168539325,-0.027472131894244,-0.0389405541623657,-0.064558916,0.0,0.0,21,0.4464629315223543,1136
galeterone,0.0758988764044943,0.0015376065517639,-0.0405017553453824,-0.61190826,0.0,0.0,7,0.44617996604414256,1137
bumetanide,0.0894569288389513,-0.0146417641501581,-0.0444757483937937,-0.08534786,0.0,0.0,7,0.44599132239200145,1138
emtricitabine,0.0891385767790262,-0.0328039415525127,-0.0590430079891116,-0.003991447,0.0,0.0,7,0.44589700056593096,1139
anecortave-acetate,0.0,0.0001734306685045,-0.0591991214315539,-0.09042096,0.0,0.0,7,0.44570835691378985,1140
PCA-4248,0.0,-0.012576384425871,-0.035662963890981,-0.42131683,0.0,0.0,7,0.44570835691378985,1141
zalcitabine,0.0853932584269662,-0.0545882305366915,-0.0757203178810152,0.14452189,0.0,0.0,7,0.44551971326164874,1142
EMD-53998,0.0872284644194756,-0.0368553749120399,-0.0250566978720435,-0.081135646,0.0,0.0,7,0.4448594604791548,1143
palovarotene,0.1243632958801498,-0.032868718762024,-0.0555759196456556,-0.010569715,0.0,0.0,7,0.4444821731748726,1144
otilonium,0.0852808988764045,-0.0350525213841145,-0.0456837909575855,-0.024590364,0.0,0.0,7,0.4444821731748726,1145
probenecid,0.0927340823970037,-0.04391804506452,-0.0443282563285509,-0.013451616,0.0,0.0,7,0.4440105640445199,1146
diltiazem,0.0,-0.0308462829721074,-0.0568404592539629,-0.0146083655,0.0,0.0,7,0.44372759856630817,1147
ebselen,0.0,-0.0006829378587144,-0.0362221749755165,-0.68851894,0.0,0.0,7,0.44372759856630817,1148
erythromycin,0.1337265917602996,-0.0295087585115752,-0.0782175009989032,0.013638185,0.0,0.0,7,0.44363327674023767,1149
levamisole,0.1016104868913858,-0.0435547577255784,-0.0748018777340634,0.07440931,0.0,0.0,7,0.44344463308809656,1150
procainamide,0.0945505617977527,-0.0208305342230897,-0.0565976863639427,-0.040342554,0.0,0.0,7,0.44325598943595546,1151
temsirolimus,0.100880149812734,-0.0707963556216858,-0.0719888484915722,0.31158108,0.0,0.0,7,0.44306734578381435,1152
ipriflavone,0.1073970037453183,-0.0360813080755551,-0.0398949699574363,-0.041887566,0.0,0.0,7,0.4425957366534615,1153
sotrastaurin,0.0,-0.0191144035414799,-0.0264576681029718,-0.5465155,0.0,0.0,9,0.4420298056970383,1154
AZD-8931,0.0,-0.03909488684085,-0.0352882415936141,-0.048817262,0.0,0.0,7,0.4419354838709677,1155
VGX-1027,0.0978464419475655,-0.0133885537512438,-0.026970752817763,-0.645588,0.0,0.0,7,0.4418411620448972,1156
hydrocortisone,0.0,-0.0229687211725543,-0.0400841660899919,-0.083670765,0.0,0.0,7,0.4415581965666855,1157
dexfenfluramine,0.0964232209737827,-0.0405502510738498,-0.0576239757492703,0.007820336,0.0,0.0,7,0.4411809092624033,1158
grazoprevir,0.0959363295880149,-0.0065226579566001,-0.0413079204443211,-0.48677787,0.0,0.0,7,0.44099226561026217,1159
fosinopril,0.0977715355805243,-0.0428826687627688,-0.0420745032411101,-0.022727147,0.0,0.0,7,0.44023769100169774,1160
ZK-93423,0.0603932584269662,-0.0202223722553971,-0.0298625739068878,-0.4670659,0.0,0.0,7,0.4398604036974155,1161
RS-127445,0.0,-0.0303629420981278,-0.0420291303812848,-0.055337377,0.0,0.0,7,0.4395774382192039,1162
ivacaftor,0.0,-0.0199975315523894,-0.0470358360578511,-0.07312405,0.0,0.0,7,0.4393887945670628,1163
pregnenolone,0.1047940074906367,-0.0439623706487604,-0.0251909984053371,-0.06564132,0.0,0.0,7,0.4392001509149217,1164
azelastine,0.1109925093632959,-0.0528936821985635,-0.0590166288480016,0.042714752,0.0,0.0,7,0.4390115072627806,1165
esmolol,0.1008052434456929,-0.0325334308998344,-0.0286123808553807,-0.09277001,0.0,0.0,7,0.4387285417845689,1166
timolol,0.0876029962546816,-0.009359222250815,-0.0362318731229017,-0.58775103,0.0,0.0,7,0.4386342199584984,1167
glycopyrrolate,0.0823220973782771,-0.0458376360754871,-0.0583428312796042,0.020045528,0.0,0.0,7,0.4386342199584984,1168
XL-147,0.0,-0.0538901779795816,-0.0356147661435834,-0.021735905,0.0,0.0,7,0.4385398981324278,1169
CP-724714,0.0936142322097378,-0.0442363367112393,-0.0731693823256395,0.061138343,0.0,0.0,15,0.43825693265421617,1170
suprofen,0.0987453183520599,-0.0155481179265367,-0.0363570346256198,-0.40190467,0.0,0.0,7,0.43816261082814567,1171
AZD-5363,0.1061985018726592,-0.0201659021569946,-0.047000306914009,-0.074545756,0.0,0.0,7,0.43806828900207506,1172
griseofulvin,0.0,-0.0441740184785762,-0.0276791346848113,-0.062103197,0.0,0.0,7,0.43806828900207506,1173
cyanocobalamin,0.0,-0.0537596653278753,-0.0578711694107653,0.03833161,0.0,0.0,7,0.43787964534993395,1174
medroxyprogesterone-acetate,0.0,-0.0361927821555285,-0.0530817765585679,-0.018069576,0.0,0.0,7,0.43750235804565174,1175
ostarine,0.0585580524344569,-0.0023757399068151,-0.0459499861645794,-0.49092817,0.0,0.0,7,0.43740803621958124,1176
rebastinib,0.0,-0.0804411555926523,-0.0668087100379141,0.16540444,0.0,0.0,22,0.4371250707413695,1177
arofylline,0.0701685393258427,-0.0154412977421208,-0.0355918330225037,-0.46097943,0.0,0.0,7,0.4370307489152989,1178
"4,5,6,7-tetrabromobenzotriazole",0.0,-0.0235972258404878,-0.0314997796675252,-0.2979978,0.0,0.0,5,0.4368421052631579,1179
KIN001-244,0.1184644194756554,-0.0541977872445472,-0.0709337226325983,0.09434591,0.0,0.0,22,0.4367477834370873,1180
letermovir,0.0755430711610486,-0.0458685581948066,-0.0310621486592427,-0.050037093,0.0,0.0,7,0.4366534616110168,1181
lamotrigine,0.1709176029962547,-0.035433488293389,-0.0411770089616682,-0.048517864,0.0,0.0,7,0.4365591397849462,1182
sirolimus,0.1000187265917603,-0.0731265317557672,-0.0792216187576971,0.2938574,0.0,0.0,30,0.4364648179588757,1183
cholic-acid,0.1159737827715355,-0.0620023470835908,-0.030612963551525,-0.024446039,0.0,0.0,7,0.4362761743067346,1184
ASA-404,0.0990074906367041,-0.0288450565141027,-0.0241174098507537,-0.41237482,0.0,0.0,7,0.4360875306545935,1185
stavudine,0.0881086142322097,-0.0303948391075262,-0.0513369192252799,-0.033988014,0.0,0.0,7,0.4359932088285229,1186
etanidazole,0.1014044943820224,-0.0574147016589867,-0.0498342512956912,0.016812716,0.0,0.0,7,0.4359932088285229,1187
norfloxacin,0.0854494382022471,-0.0056533753511941,-0.039008253328129,-0.6239891,0.0,0.0,7,0.4358045651763818,1188
BMS-387032,0.0,-0.0655326163811533,-0.0731042402507101,0.14362754,0.0,0.0,15,0.43542727787209956,1189
QL-XI-92,0.1143258426966292,-0.0481810606411429,-0.064880088632992,0.040150795,0.0,0.0,19,0.43533295604602906,1190
talazoparib,0.0,-0.0621567816383538,-0.0658331601055348,0.10004646,0.0,0.0,7,0.43486134691567624,1191
diflunisal,0.0,-0.0124553511578855,-0.0419867000906701,-0.41535297,0.0,0.0,7,0.4342954159592529,1192
lirimilast,0.0799812734082396,-0.0431649359701098,-0.0387476039565559,-0.03966527,0.0,0.0,7,0.4342010941331824,1193
estriol,0.0,-0.0131980920473811,-0.0410339171674648,-0.40438205,0.0,0.0,7,0.4341067723071118,1194
ASC-J9,0.05625468164794,-0.0185882955665667,-0.0377621799754636,-0.32588822,0.0,0.0,7,0.4338238068289002,1195
dehydroepiandrosterone,0.1076966292134831,-0.0619707663794638,-0.0814170200979773,0.14388707,0.0,0.0,7,0.4338238068289002,1196
exalamide,0.1182584269662921,-0.0390101474930148,-0.0325843810714811,-0.06963705,0.0,0.0,7,0.4337294850028296,1197
ingenol-mebutate,0.1381460674157303,-0.0730132992380567,-0.08217606833282,0.28541696,0.0,0.0,7,0.4337294850028296,1198
cladribine,0.0,-0.052971332648986,-0.0696277385726383,0.06985616,0.0,0.0,7,0.4336351631767591,1199
diosmin,0.1108988764044944,-0.0443739094627191,-0.0493974165248004,-0.011821222,0.0,0.0,7,0.4335408413506886,1200
mCPP,0.1040262172284644,-0.0403286401771339,-0.0539611838410702,-0.010396084,0.0,0.0,7,0.4335408413506885,1201
lorcaserin,0.0882584269662921,-0.0382441306261279,-0.0588940186516174,-0.008554771,0.0,0.0,7,0.4333521976985474,1202
acenocoumarol,0.0987640449438202,-0.021198442467365,-0.0495993108915608,-0.07340916,0.0,0.0,7,0.43288058856819467,1203
AMG-208,0.0,-0.0205027404513178,-0.0303916196035216,-0.52687496,0.0,0.0,7,0.43278626674212417,1204
tolperisone,0.0659925093632959,0.0004992643566648,-0.044290598451661,-0.65150446,0.0,0.0,7,0.43250330126391245,1205
oxiperomide,0.0,-0.0088972756109067,-0.0730029925469316,-0.058425207,0.0,0.0,7,0.43250330126391245,1206
deferiprone,0.0835205992509363,-0.0459684093467391,-0.0298370315588046,-0.059237044,0.0,0.0,7,0.43250330126391245,1207
chlormezanone,0.0815917602996254,-0.0301546009382773,-0.046798466956256,-0.051275242,0.0,0.0,7,0.43222033578570085,1208
TAS-103,0.0,-0.0355631971506404,-0.026194680534252,-0.11584006,0.0,0.0,7,0.43203169213355974,1209
SCH-28080,-0.0779213483146067,-0.0150734255133273,-0.0453680723222951,-0.1353101,0.0,0.0,7,0.43184304848141863,1210
PD-123319,0.0914044943820224,-0.0235513619767308,-0.0283620195066515,-0.5289642,0.0,0.0,7,0.4314657611771363,1211
AMG-837,0.070880149812734,-0.0347940471583077,-0.0396933503706325,-0.06229063,0.0,0.0,7,0.4313714393510658,1212
vidarabine,0.1124906367041198,-0.0624522479685885,-0.0532647130072004,0.030421441,0.0,0.0,7,0.4312771175249953,1213
GW-843682X,0.0772846441947565,-0.0581126522661939,-0.0816977144543734,0.11484551,0.0,0.0,15,0.4306168647425014,1214
tofacitinib,0.0852808988764045,-0.02447944468544,-0.0341622958776593,-0.31358328,0.0,0.0,8,0.43014525561214867,1215
CG-930,0.0,-0.0131640016349022,-0.0436506461271568,-0.38783446,0.0,0.0,19,0.43005093378607806,1216
LY-2801653,0.1467415730337078,-0.0853404059300804,-0.0587283887394181,0.09450496,0.0,0.0,7,0.43005093378607806,1217
CX-4945,0.1652996254681647,-0.02771969094576,-0.044575826431053,-0.07315035,0.0,0.0,7,0.42995661196000756,1218
arglabin,0.09812734082397,-0.0380221244753552,-0.0279979883822926,-0.09587165,0.0,0.0,7,0.42986229013393695,1219
trifluridine,0.084250936329588,-0.0359497852436026,-0.0674439274053026,-0.003558884,0.0,0.0,7,0.42957932465572535,1220
nikethamide,0.093876404494382,-0.0395802256519217,-0.0483602572817743,-0.028846014,0.0,0.0,7,0.42948500282965474,1221
AV-608,0.0907116104868913,-0.0437366742014271,-0.047300747932732,-0.021418815,0.0,0.0,7,0.42948500282965474,1222
aniracetam,0.0,-0.0331372412823829,-0.0333057385613284,-0.09129556,0.0,0.0,7,0.42939068100358424,1223
BX-912,0.1143445692883895,-0.0653254822241824,-0.0877972576721344,0.1691754,0.0,0.0,13,0.42939068100358424,1224
fostamatinib,0.1073970037453183,-0.0815106268568894,-0.0559035756149708,0.06963813,0.0,0.0,17,0.42929635917751363,1225
CHIR-99021,0.1689138576779026,-0.0609784701339684,-0.0822511079611649,0.123406716,0.0,0.0,16,0.42920203735144313,1226
tirapazamine,0.0869288389513108,-0.037919011067195,-0.0423357560606991,-0.05052316,0.0,0.0,7,0.42920203735144313,1227
ribavirin,0.1114232209737827,-0.0438177682693213,-0.0423004527432167,-0.035307184,0.0,0.0,7,0.4291077155253725,1228
orphenadrine,0.1133333333333333,-0.0245180948302961,-0.0551691270537423,-0.053592514,0.0,0.0,7,0.4291077155253725,1229
cefdinir,0.0737453183520599,-0.0018945370857774,-0.0450297463890348,-0.6271756,0.0,0.0,7,0.4291077155253725,1230
tandutinib,0.0,-0.0417290730510497,-0.0333259263867013,-0.064058706,0.0,0.0,7,0.429013393699302,1231
econazole,0.070880149812734,-0.0340974888532734,-0.042314030525662,-0.059648905,0.0,0.0,7,0.4289190718732314,1232
manumycin-a,0.1045880149812734,-0.0694646743105544,-0.0466323345504297,0.013629503,0.0,0.0,7,0.4286361063950198,1233
imexon,0.1096441947565543,-0.0408870902336231,-0.0381189636467872,-0.053469382,0.0,0.0,7,0.4285417845689492,1234
trimethoprim,0.0,-0.0446898757294841,-0.0355453548619273,-0.05180981,0.0,0.0,7,0.4284474627428787,1235
maxacalcitol,0.0,-0.0723823208882051,-0.0788887062372696,0.1461696,0.0,0.0,7,0.4283531409168081,1236
prochlorperazine,0.0,-0.0193118781619453,-0.030922650650824,-0.60637635,0.0,0.0,7,0.4283531409168081,1237
idebenone,0.104063670411985,-0.0462411345484164,-0.0293215625701058,-0.06499778,0.0,0.0,7,0.4281644972646671,1238
GSK-J4,0.0824157303370786,-0.0367031504970409,-0.0684622038846508,-0.0029727481,0.0,0.0,19,0.4280701754385965,1239
raclopride,0.1186704119850187,-0.0520369513632539,-0.0250660422340772,-0.068519965,0.0,0.0,7,0.4279758536125259,1240
ORE-1001,0.0,-0.0400556170487782,-0.0380949394324382,-0.058970973,0.0,0.0,7,0.42731560083003206,1241
tirofiban,0.1237265917602996,-0.047234601083058,-0.0170516633294873,-0.10373755,0.0,0.0,7,0.42722127900396145,1242
niguldipine,0.0761610486891385,-0.0358711564732631,-0.037328050996177,-0.07445048,0.0,0.0,7,0.42712695717789095,1243
linifanib,0.1510861423220973,-0.1118888226330732,-0.0638184221972908,0.11501743,0.0,0.0,17,0.42703263535182046,1244
selinexor,0.0,-0.0294390398403979,-0.0332985929974137,-0.17249086,0.0,0.0,7,0.42674966987360874,1245
venetoclax,0.0903745318352059,-0.0413315087774087,-0.0543552256218741,-0.016937977,0.0,0.0,7,0.426466704395397,1246
ruxolitinib,0.0,-0.0390568445951386,-0.0689918924927009,0.0019264986,0.0,0.0,14,0.426466704395397,1247
oxandrolone,0.0994943820224719,-0.0329917634025463,-0.0401082616140671,-0.074393116,0.0,0.0,7,0.426278060743256,1248
ABT-202,0.1214981273408239,-0.0442505477477906,-0.0426661921904828,-0.037541054,0.0,0.0,7,0.4258064516129032,1249
mebendazole,0.0,-0.0437476384915347,-0.0614191993289918,-0.0023387407,0.0,0.0,7,0.4256178079607621,1250
benzylpenicillin,0.1118913857677902,-0.0289328255087341,-0.0474464939105824,-0.06459498,0.0,0.0,7,0.4250518770043388,1251
Y-39983,0.1198876404494382,-0.030004883664455,-0.0561314718996727,-0.042784482,0.0,0.0,17,0.42410865874363324,1252
abacavir,0.0,-0.0421600744747103,-0.0276834532458128,-0.091910735,0.0,0.0,7,0.42382569326542163,1253
RHO-kinase-inhibitor-III[rockout],0.0,-0.0344183389891537,-0.0715343668475215,-0.008488926,0.0,0.0,7,0.4236370496132805,1254
KN-93,0.0,-0.0202410407358443,-0.0303743376328376,-0.6431834,0.0,0.0,5,0.4231654404829277,1255
novobiocin,0.0884456928838951,-0.0454829944124607,-0.0536622162227421,-0.014027369,0.0,0.0,7,0.4227881531786455,1256
dinoprost,0.0647565543071161,-0.0256477828224347,-0.0437724181118971,-0.0963429,0.0,0.0,7,0.422693831352575,1257
oglemilast,0.1087265917602996,-0.0313959728242124,-0.036065313771949,-0.10562901,0.0,0.0,7,0.4225995095265044,1258
irsogladine,0.1094194756554307,-0.0290289050165621,-0.0569383372715893,-0.046405695,0.0,0.0,7,0.4225051877004339,1259
quetiapine,0.0782584269662921,-0.0355030350960057,-0.0517929861581467,-0.039089777,0.0,0.0,7,0.4224108658743633,1260
dextromethorphan,0.0843258426966292,-0.0189074420160717,-0.0410114349543051,-0.43522575,0.0,0.0,7,0.4223165440482928,1261
linopirdine,0.1394756554307116,-0.0760040333478737,-0.049171580335672,0.014480047,0.0,0.0,7,0.42203357857008106,1262
O6-benzylguanine,0.0895131086142321,-0.0492892204940897,-0.0408546644040415,-0.037847962,0.0,0.0,7,0.42165629126579895,1263
piretanide,0.0862734082397004,-0.0251913792646889,-0.0498975214383905,-0.07790418,0.0,0.0,7,0.42165629126579884,1264
eflornithine,0.0905430711610487,-0.0552780495311934,-0.0435797732730621,-0.021866929,0.0,0.0,7,0.42146764761365774,1265
masitinib,0.1280711610486891,-0.0765335724276308,-0.0655251412245538,0.086865276,0.0,0.0,24,0.42118468213544613,1266
indiplon,0.1051123595505618,-0.0405307042022552,-0.0356044965231594,-0.07523721,0.0,0.0,7,0.4205244293529523,1267
afloqualone,0.0995318352059925,-0.0381585979625556,-0.0759951531372059,-0.0005841253,0.0,0.0,7,0.4205244293529523,1268
tobramycin,0.0926591760299625,-0.049064944849303,-0.0499595919145819,-0.018649455,0.0,0.0,7,0.4202414638747406,1269
solifenacin-succinate,0.0,-0.0282849737512165,-0.0221477395685002,-0.67647475,0.0,0.0,7,0.4199584983965289,1270
gatifloxacin,0.1042509363295879,-0.0298827937151758,-0.0382777879822623,-0.11618812,0.0,0.0,7,0.4198641765704584,1271
vemurafenib,0.1635205992509363,-0.1233625878332859,-0.0657660863624212,0.10747471,0.0,0.0,16,0.41948688926617617,1272
alprostadil,0.1120786516853932,-0.0577103306398399,-0.0560766551659636,0.0073479735,0.0,0.0,7,0.41939256744010567,1273
mestranol,0.1058239700374532,-0.0389814482717345,-0.0360160830732358,-0.08245748,0.0,0.0,7,0.41929824561403506,1274
AT-7519,0.1391947565543071,-0.0742804724880283,-0.0817882670244921,0.12045168,0.0,0.0,17,0.41882663648368235,1275
PH-797804,0.0,-0.0415488276142314,-0.0405701910574154,-0.05933857,0.0,0.0,7,0.41882663648368235,1276
WYE-125132,0.062378277153558,-0.031612797670634,-0.0390770017283953,-0.09744309,0.0,0.0,15,0.4183550273533295,1277
gemcitabine,0.1238014981273407,-0.0834754776390865,-0.1006026072415679,0.21686898,0.0,0.0,7,0.4180720618751179,1278
dihydroergotamine,0.133689138576779,-0.0635493950541463,-0.0726374932858752,0.06883077,0.0,0.0,7,0.4180720618751179,1279
tramiprosate,0.1295692883895131,-0.0642872561562166,-0.0630394449452358,0.03601621,0.0,0.0,7,0.4179777400490473,1280
minoxidil,0.1274719101123595,-0.0473570946259988,-0.0340089885029968,-0.06530894,0.0,0.0,7,0.4176947745708357,1281
KIN001-270,0.090131086142322,-0.0298801170469457,-0.0565634085827028,-0.0509775,0.0,0.0,22,0.4175061309186946,1282
tyrphostin-1,0.0805430711610487,-0.0407345186677255,-0.0382773283136847,-0.071614265,0.0,0.0,7,0.41703452178834177,1283
clinofibrate,0.0798501872659175,-0.0383738682102521,-0.0435175961122104,-0.06385509,0.0,0.0,7,0.4169401999622713,1284
dapivirine,0.0,-0.0520643833614994,-0.0346300401726588,-0.05834387,0.0,0.0,7,0.4169401999622713,1285
CP-945598,0.0,-0.0236100510388909,-0.0304765774187069,-0.64127666,0.0,0.0,7,0.41684587813620066,1286
enprofylline,0.1219662921348314,-0.035535339326805,-0.0521935807055346,-0.046096016,0.0,0.0,7,0.41684587813620066,1287
vanoxerine,0.1314419475655431,-0.0300655063662889,-0.0314629276536441,-0.471735,0.0,0.0,7,0.41656291265798906,1288
flutrimazole,0.0947565543071161,-0.0781696160925482,-0.0521898317639658,0.019238088,0.0,0.0,7,0.41646859083191845,1289
amiodarone,0.0930149812734082,-0.0247704463784779,-0.0377192509899858,-0.4782069,0.0,0.0,7,0.4154310507451424,1290
gaboxadol,0.0898501872659175,-0.0327436568714277,-0.0503966044519596,-0.060417596,0.0,0.0,7,0.4148651197887191,1291
PD-153035,0.0,-0.0223179496048847,-0.0357325107731102,-0.5927445,0.0,0.0,7,0.4147707979626485,1292
nefopam,0.0752434456928839,-0.0485485070682064,-0.0573871526895746,-0.011590074,0.0,0.0,7,0.4144878324844369,1293
maraviroc,0.0,-0.042612769967701,-0.0454963978062097,-0.049859215,0.0,0.0,7,0.4144878324844369,1294
LY-2784544,0.0,-0.0188694222164341,-0.0443650864950517,-0.46448764,0.0,0.0,7,0.41420486700622516,1295
lomeguatrib,0.0,-0.0190350860093757,-0.0446040981780301,-0.4467579,0.0,0.0,7,0.41401622335408417,1296
floxuridine,0.0,-0.0340296217834048,-0.0513473962302763,-0.056167178,0.0,0.0,7,0.41401622335408406,1297
atenolol-(+/-),0.0961048689138576,-0.0194220816630351,-0.0507948803483804,-0.14484933,0.0,0.0,7,0.41363893604980195,1298
indometacin,0.1011610486891386,-0.0296988428297413,-0.0675501929506971,-0.036239296,0.0,0.0,7,0.41363893604980195,1299
spironolactone,0.0,-0.0420768324310393,-0.0338672745227101,-0.090815514,0.0,0.0,7,0.41335597057159024,1300
mibampator,0.093501872659176,-0.0533876232788551,-0.0617683521934795,0.0006916643,0.0,0.0,7,0.41326164874551974,1301
