entrez_id,consensus_lfc,heldout_expr,in_consensus
202018,-0.3406363937148181,1.676005503315491,True
427,-0.4171415403187317,2.4749914587493986,True
5480,0.3057722556269027,1.6350529231313808,True
2224,-0.2516681133601256,2.0468126628077483,True
6037,-0.8787630550483266,-0.11646351305205596,True
10553,-0.2895098525642365,1.6400936476461,True
9732,-0.3865926876837283,1.803120542309641,True
2195,0.2436081410603695,2.0435440663111795,True
56910,-0.2082144274351949,2.168718732900171,True
51347,-0.252544148844165,1.8401649527944561,True
26509,0.35970211250639,2.275647287475069,True
5324,-0.518634047056904,0.9037135652892616,True
387882,0.9153545675468212,1.2519321520734243,True
57447,-0.3522427382465952,2.089177918286431,True
84669,-0.3303971964416234,1.7026974648108049,True
6711,-0.4550995585033547,2.8585531772538486,True
4013,0.4281744639787914,1.9153352877855176,True
1131,-0.4910920435369363,0.7820285869480607,True
5981,-0.2253806625052764,1.8478686882196647,True
25825,0.3654963437736332,1.8251809114937405,True
5588,-0.4472383512581981,1.232232966639705,True
90523,0.8577760141605179,0.011005737972696451,True
128553,0.6615840283466675,1.4189863909534595,True
1462,0.5138565531438807,2.357878135419119,True
26578,-0.2637172197190338,1.7801708853125018,True
535,-0.2699564901807955,1.9959311439028822,True
2222,-0.3041737543826719,1.9720518269768776,True
1107,0.234272762712443,2.3496957491933266,True
6309,-0.3203904410031173,1.577990313350011,True
55103,0.4980795348297817,1.3183978493671522,True
23584,-0.5921932025501849,1.4603567414568035,True
2057,-0.5068872662387679,1.4225535931271804,True
4128,-0.4617977150655509,2.2617877132532023,True
2035,-0.2928610048031642,1.9357976283747205,True
